Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.61,symbiont-bearing,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.61,symbiont-facultative,non-spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.61,symbiont-facultative,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.61,symbiont-obligate,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.61,undetermined,non-spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-barren,non-spinose,0.999
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-barren,spinose,0.001
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-bearing,non-spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-bearing,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-facultative,non-spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-facultative,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,symbiont-obligate,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.62,undetermined,non-spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-barren,non-spinose,0.99
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-barren,spinose,0.008
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-bearing,non-spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-bearing,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-facultative,non-spinose,0.002
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-facultative,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,symbiont-obligate,spinose,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.64,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-barren,non-spinose,0.998
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-barren,spinose,0.002
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.06,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-barren,non-spinose,0.979
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-barren,spinose,0.004
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-facultative,non-spinose,0.017
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.1,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-barren,non-spinose,0.996
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-barren,spinose,0.002
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-facultative,non-spinose,0.001
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.22,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-facultative,non-spinose,0.001
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.32,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.42,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.52,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-barren,non-spinose,0.988
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-barren,spinose,0.001
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-facultative,non-spinose,0.011
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.62,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-barren,non-spinose,0.995
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-barren,spinose,0.001
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-facultative,non-spinose,0.004
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.71,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-barren,non-spinose,0.995
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-facultative,non-spinose,0.005
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.81,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,2.91,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.01,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-barren,non-spinose,0.999
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-facultative,non-spinose,0.001
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.11,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.21,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-barren,non-spinose,0.997
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-facultative,non-spinose,0.004
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.31,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-barren,non-spinose,0.988
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-barren,spinose,0.004
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-facultative,non-spinose,0.007
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.51,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.71,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-barren,non-spinose,0.977
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-barren,spinose,0.016
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-facultative,non-spinose,0.008
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.91,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-barren,non-spinose,0.981
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-barren,spinose,0.019
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.93,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-barren,non-spinose,0.973
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-barren,spinose,0.027
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,3.95,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-barren,non-spinose,0.993
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-barren,spinose,0.002
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-facultative,non-spinose,0.004
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.11,undetermined,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-barren,non-spinose,1
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-barren,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-bearing,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-bearing,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-facultative,non-spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-facultative,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,symbiont-obligate,spinose,0
GIK23074-1,,66.6667,4.905,-1157,North Atlantic,4.17,undetermined,non-spinose,0
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-barren,non-spinose,0.991
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-barren,spinose,0.007
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-bearing,non-spinose,0
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-bearing,spinose,0
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-facultative,non-spinose,0.002
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-facultative,spinose,0
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,symbiont-obligate,spinose,0
GIK23262-2,,72.2252,14.4273,-1130,North Atlantic,2.6,undetermined,non-spinose,0
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-barren,non-spinose,0.996
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-barren,spinose,0.004
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-bearing,non-spinose,0
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-bearing,spinose,0
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-facultative,non-spinose,0
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-facultative,spinose,0
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,symbiont-obligate,spinose,0
GIK23294-4,,72.3797,-10.5923,-2215,North Atlantic,1.2,undetermined,non-spinose,0
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-barren,non-spinose,0.994
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-barren,spinose,0.001
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-bearing,non-spinose,0
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-bearing,spinose,0
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-facultative,non-spinose,0.005
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-facultative,spinose,0
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,symbiont-obligate,spinose,0
GIK23351-1,,70.3622,-18.2053,-1672,North Atlantic,0.6,undetermined,non-spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-barren,non-spinose,1
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-barren,spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-bearing,non-spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-bearing,spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-facultative,non-spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-facultative,spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,symbiont-obligate,spinose,0
GIK23354-6,,70.3315,-10.6288,-1747,North Atlantic,0.8,undetermined,non-spinose,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-barren,non-spinose,0.888
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-barren,spinose,0.051
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-bearing,non-spinose,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-bearing,spinose,0
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-facultative,non-spinose,0.035
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-facultative,spinose,0.001
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,symbiont-obligate,spinose,0.005
GIK23419-8,,54.9617,-19.755,-1491,North Atlantic,0.4,undetermined,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-barren,non-spinose,0.985
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-barren,spinose,0.011
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-bearing,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-bearing,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-facultative,non-spinose,0.003
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-facultative,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,symbiont-obligate,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.68,undetermined,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-barren,non-spinose,0.978
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-barren,spinose,0.022
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-bearing,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-bearing,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-facultative,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-facultative,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,symbiont-obligate,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.78,undetermined,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.88,symbiont-barren,non-spinose,0.996
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.88,symbiont-barren,spinose,0.004
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.88,symbiont-bearing,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.88,symbiont-bearing,spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.88,symbiont-facultative,non-spinose,0
GIK23519-5,,64.7973,-29.5958,-1893,North Atlantic,0.88,symbiont-facultative,spinose,0
