Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose,SST
-33.7998,-72.2748,57,1,17,6,233,0,0,0,14.93597412109375
-34.584,-72.5102,63,1,19,5,221,1,0,0,14.93597412109375
-42.4097,-74.7877,17,0,36,2,356,0,0,0,12.32625675201416
-42.544,-75.001,28,0,15,2,410,0,0,0,12.447148323059082
-42.4523,-75.2103,19,0,23,1,303,0,0,0,12.447148323059082
-42.5827,-74.8368,45,0,208,23,76,0,0,0,12.32625675201416
-42.5668,-75.3365,9,0,40,0,249,0,0,0,12.447148323059082
-43.3668,-75.5693,9,0,58,11,396,0,0,0,11.582934379577637
-43.367,-75.2757,56,0,82,6,231,0,0,0,11.582934379577637
-43.3677,-74.919,16,0,24,0,438,0,0,0,11.65073299407959
-44.0568,-75.1297,20,0,34,1,393,0,0,0,11.582934379577637
-44.15,-75.1587,46,0,136,2,114,0,0,0,11.582934379577637
-44.1998,-75.1742,29,0,25,0,403,0,0,0,11.582934379577637
-44.2833,-75.3903,27,0,56,0,313,0,0,0,11.582934379577637
-44.2842,-75.8647,8,0,46,2,216,0,0,0,11.582934379577637
-44.2832,-75.5925,54,0,51,0,451,0,0,0,11.582934379577637
-44.0882,-75.359,38,0,77,2,351,0,0,0,11.582934379577637
-42.1767,-74.7143,51,0,48,8,236,0,0,0,12.32625675201416
-41.4175,-74.4337,45,0,112,8,156,0,0,0,12.32625675201416
-41.2077,-74.4098,31,0,52,7,276,0,0,0,12.32625675201416
-40.9998,-74.55,12,0,143,13,315,0,0,0,13.058405876159668
-39.0705,-74.3747,23,0,74,12,251,0,0,0,13.058405876159668
-39.0107,-74.2138,0,0,12,0,146,0,0,0,13.058405876159668
-38.9913,-74.1642,57,0,85,8,415,0,0,0,13.783639907836914
-39.9333,-74.2665,6,0,58,8,137,0,0,0,13.058405876159668
-39.6958,-74.3778,4,0,77,10,270,0,0,0,13.058405876159668
-39.7313,-74.287,11,0,97,24,233,0,0,0,13.058405876159668
-39.875,-74.1672,21,0,25,2,145,0,0,0,13.058405876159668
-0.95,98.26,42,16,128,181,50,2,0,0,28.963623046875
-1.18,97.98,40,16,82,147,40,0,0,0,28.85866928100586
1.68,96.98,51,1,114,284,44,0,0,0,28.903581619262695
1.6,96.66,29,1,111,133,37,0,0,0,28.903581619262695
-0.5,98.85,78,0,130,202,25,0,0,0,28.963623046875
-0.77,99.27,65,1,103,168,36,1,0,0,28.984386444091797
-0.67,99.12,42,2,87,152,29,0,0,0,28.984386444091797
-0.94,99.52,48,0,97,126,31,0,0,0,28.984386444091797
-0.81,99.65,49,0,102,156,36,1,0,0,28.984386444091797
-1.5,100.13,45,0,129,188,55,0,0,0,28.89899253845215
-4.16,101.5,48,2,105,155,9,1,0,0,28.603199005126953
-5.87,103.29,96,0,118,172,27,0,0,0,28.356430053710938
-6.48,102.86,39,5,97,122,34,0,0,0,28.360986709594727
-6.27,103.09,85,3,119,111,43,1,0,0,28.356430053710938
-8.5,109.16,34,0,158,122,54,8,0,0,27.94056510925293
-9.31,109.16,19,3,220,104,45,1,0,0,27.652111053466797
-8.78,110.5,82,0,176,140,54,0,0,0,27.94056510925293
-9.47,110.45,62,0,96,112,24,0,0,0,27.652111053466797
-8.68,112.64,91,0,121,95,9,0,0,0,27.968549728393555
-9.65,118.15,58,0,119,128,34,3,0,0,28.083965301513672
-9.22,118.89,123,0,114,121,54,1,0,0,28.083965301513672
11.48,53.05,141,1,139,150,40,8,0,0,26.276409149169922
11.39,53.2,234,2,262,202,20,60,0,0,26.276409149169922
11.27,53.54,99,0,206,100,12,15,0,0,26.276409149169922
11.27,53.54,73,1,162,73,25,4,0,0,26.276409149169922
8.0,51.21,25,0,174,73,40,3,0,0,26.351680755615234
8.13,50.8,41,0,207,88,29,8,0,0,26.28877067565918
8.43,50.53,136,2,175,241,26,35,0,0,26.28877067565918
8.0,50.8,77,3,247,157,18,33,0,0,26.28877067565918
5.67,49.14,83,1,219,147,30,44,0,0,26.469682693481445
5.73,49.66,62,2,196,134,25,20,0,0,26.469682693481445
2.78,48.0,27,5,232,39,52,3,0,0,26.750097274780273
3.03,47.78,73,2,166,128,13,18,0,0,26.611961364746094
3.1,47.31,169,1,269,351,20,66,0,0,26.611961364746094
3.37,47.3,30,1,120,106,9,21,0,0,26.611961364746094
1.5,44.62,33,7,144,165,2,2,0,2,
1.32,44.97,60,2,125,178,5,12,0,0,
0.94,45.04,68,6,220,183,16,19,0,0,26.795982360839844
0.55,45.58,45,2,302,93,9,4,0,0,26.795982360839844
0.29,45.81,63,1,365,68,25,6,0,0,26.795982360839844
0.0,46.05,3,0,234,16,38,2,0,0,26.795982360839844
-0.41,46.5,2,0,72,2,69,5,0,0,26.795982360839844
-2.27,43.71,109,5,296,112,13,3,0,0,26.897815704345703
-1.63,43.02,124,8,240,253,15,13,0,0,26.897815704345703
-1.5,42.55,60,2,158,197,15,31,0,0,26.927772521972656
-1.32,42.15,96,4,199,267,1,67,0,0,26.927772521972656
-4.13,40.01,42,8,106,280,7,27,0,0,27.240585327148438
-4.07,40.49,29,6,227,355,13,51,0,0,27.240585327148438
-4.7,41.38,46,6,219,263,12,31,0,0,27.14005470275879
-5.02,42.15,49,10,248,162,25,8,0,0,27.304058074951172
-3.57,53.53,32,7,197,182,13,8,0,0,27.487836837768555
2.23,57.8,20,7,223,105,108,3,0,0,27.98289680480957
8.77,73.68,37,5,172,173,18,12,0,0,28.205280303955078
9.6,75.42,252,1,102,126,19,24,0,0,28.12476348876953
14.42,73.23,74,1,143,206,7,59,0,0,28.160783767700195
14.42,72.9,47,2,141,108,1,18,0,0,28.06197166442871
14.38,72.83,42,2,200,131,5,12,0,0,28.06197166442871
14.31,72.58,53,1,196,101,8,5,0,0,28.06197166442871
14.23,72.32,20,1,301,33,3,0,0,0,28.06197166442871
14.07,71.98,22,1,188,40,5,1,0,0,28.06197166442871
13.88,71.62,47,1,192,149,11,8,0,0,28.06197166442871
17.38,70.58,26,1,121,207,1,45,0,0,27.51142120361328
17.72,71.07,18,2,70,150,0,33,0,0,27.589378356933594
19.6,71.07,42,0,48,166,0,29,0,0,27.221721649169922
18.72,70.15,33,4,211,342,0,61,0,0,27.51142120361328
18.36,69.66,20,0,190,135,0,20,0,0,27.51142120361328
19.63,66.42,15,0,154,31,1,3,0,0,26.89432144165039
20.03,66.85,26,2,136,193,2,14,0,0,26.89432144165039
20.33,67.15,39,5,200,155,0,30,0,0,27.057790756225586
21.22,67.75,31,1,106,208,0,41,0,0,26.727182388305664
21.58,67.83,38,0,125,215,0,64,0,0,26.727182388305664
21.78,64.6,45,1,162,193,5,16,0,0,26.532459259033203
22.12,64.87,29,1,186,78,1,11,0,0,26.532459259033203
23.07,65.58,96,0,211,223,5,32,0,0,26.431781768798828
23.42,65.88,108,2,273,507,2,132,0,0,26.431781768798828
21.43,38.1,5,0,74,465,0,2,0,0,28.08397102355957
21.45,38.23,4,0,48,382,0,7,0,0,28.08397102355957
22.28,37.76,8,0,45,364,0,15,0,0,28.08397102355957
24.76,36.59,4,0,24,403,0,19,0,0,26.839000701904297
26.76,35.04,3,0,17,292,0,8,0,0,25.904659271240234
26.78,35.14,0,0,19,320,0,13,0,0,25.904659271240234
26.88,35.43,0,0,19,251,0,19,0,0,25.904659271240234
24.75,65.77,59,0,72,114,0,40,0,0,26.431781768798828
24.63,66.08,57,1,88,82,2,15,0,0,26.431781768798828
24.63,66.08,83,0,51,125,0,51,0,0,26.431781768798828
24.64,66.07,72,0,55,87,0,24,0,0,26.431781768798828
24.64,66.05,97,0,70,149,0,30,0,0,26.431781768798828
24.65,66.02,139,0,97,224,0,22,0,0,26.431781768798828
-18.59,38.6333,12,8,93,193,20,2,0,0,26.320894241333008
-19.89,36.58,17,1,64,195,4,20,0,0,25.85910415649414
-20.0,36.7166,30,2,78,181,3,14,0,0,25.85910415649414
-20.0,37.0666,21,8,91,214,4,6,0,0,26.051671981811523
-19.6166,36.925,14,3,85,183,11,5,0,0,25.85910415649414
-19.7766,36.6683,32,2,90,177,14,22,0,0,25.85910415649414
-19.33,37.016666,63,8,107,334,9,32,0,0,26.051671981811523
-18.95,37.133333,19,3,46,119,1,7,0,0,26.320894241333008
-18.74,37.26,43,7,96,235,3,11,0,0,26.320894241333008
-18.8583,37.3916,23,8,72,264,6,8,0,0,26.320894241333008
-18.6116,37.3933,27,3,50,217,3,14,0,0,26.320894241333008
-19.33,36.93,63,1,86,204,7,16,0,0,25.85910415649414
-18.6,37.23,49,4,95,267,1,15,0,0,26.320894241333008
-19.2633,37.4066,18,4,80,203,3,10,0,0,26.051671981811523
-19.64333,37.9166,15,4,72,193,6,8,0,0,26.051671981811523
-19.19,38.17,36,11,77,202,4,13,0,0,26.051671981811523
-19.0933,37.9216,21,6,80,181,3,3,0,0,26.051671981811523
-19.0066,37.9333,10,2,43,118,13,3,0,0,26.051671981811523
-18.05,37.68,58,2,74,179,8,15,0,0,26.320894241333008
-17.9016666,37.77,34,1,49,103,2,7,0,0,26.320894241333008
-17.67333,38.303333,34,4,73,175,15,18,0,0,26.320894241333008
-16.11,40.31,44,3,67,172,7,17,0,0,26.848255157470703
-16.11,40.29,37,0,32,221,6,18,0,0,26.848255157470703
-16.12,40.28,41,1,79,176,5,32,0,0,26.848255157470703
-15.966666,40.86166666,42,8,103,347,11,36,0,0,26.848255157470703
-15.9,40.6,36,2,100,254,6,26,0,0,26.848255157470703
-15.6,40.53,33,0,40,185,4,32,0,0,26.848255157470703
-15.59,40.63,14,1,76,216,6,14,0,0,26.848255157470703
-15.6,40.61,54,2,83,232,7,31,0,0,26.848255157470703
-15.6,40.6,70,2,110,305,14,60,0,0,26.848255157470703
-15.0,41.42,16,4,97,274,7,8,0,0,27.278501510620117
-15.02,41.17,34,7,119,354,15,26,0,0,27.103158950805664
-15.12,40.65,54,2,39,173,2,44,0,0,26.848255157470703
-15.15,40.7,39,0,81,169,3,30,0,1,26.848255157470703
-15.12,40.76,51,2,84,303,16,40,0,0,26.848255157470703
-15.18,41.35,16,8,129,345,9,22,0,0,27.103158950805664
-15.3,41.45,15,4,90,271,15,17,0,0,27.103158950805664
-16.0,41.31,44,2,124,366,21,31,0,0,27.103158950805664
-15.91,41.29,36,5,105,363,12,21,0,0,27.103158950805664
-16.44,40.861666,28,1,56,143,3,10,0,0,26.848255157470703
-16.25,40.19,28,5,84,306,4,23,0,0,26.848255157470703
5.39,60.25,12,8,141,109,53,5,0,0,27.847579956054688
14.88,64.75,3,1,197,26,20,1,0,0,27.03418731689453
1.9,67.34,2,13,155,312,34,13,0,0,28.442981719970703
15.52,68.76,25,2,229,135,11,8,0,0,27.48435401916504
17.08,69.05,48,3,211,306,8,69,0,0,27.51142120361328
20.91,63.12,117,0,154,134,8,4,0,0,26.641857147216797
14.32,57.35,86,0,167,103,14,15,0,0,26.37505340576172
23.52,65.31,127,2,289,271,0,83,0,0,26.431781768798828
19.62,65.83,32,6,305,52,1,6,0,0,26.89432144165039
15.56,68.57,19,4,416,69,2,2,0,0,27.48435401916504
14.44,64.56,1,0,341,11,8,7,0,0,27.03418731689453
16.17,59.77,147,2,292,121,11,17,0,0,26.32665252685547
17.69,57.75,421,0,342,225,15,48,0,0,25.850915908813477
17.83,57.5,379,0,329,181,17,21,0,0,25.850915908813477
16.175,59.77,355,2,242,244,15,28,0,0,26.32665252685547
17.73,57.68,369,1,279,248,14,28,0,0,25.850915908813477
18.74,58.79,67,2,200,111,4,18,0,0,25.850915908813477
20.57,60.05,53,1,243,56,4,6,0,0,26.009159088134766
21.61,61.9,158,3,230,137,5,50,0,0,26.375200271606445
23.4,60.1,53,0,187,44,4,15,0,0,26.66986846923828
24.25,63.01,31,0,177,30,4,12,0,0,26.426027297973633
24.3,63.02,44,0,139,75,1,25,0,0,26.426027297973633
24.89,63.88,55,0,48,144,0,20,0,0,26.426027297973633
24.78,65.82,99,0,78,256,0,63,0,0,26.431781768798828
24.78,65.82,138,1,154,184,0,45,0,0,26.431781768798828
24.78,65.82,121,0,139,161,0,76,0,0,26.431781768798828
24.86,65.96,58,0,91,128,0,19,0,0,26.431781768798828
23.56,65.32,71,0,96,178,2,38,0,0,26.431781768798828
23.54,65.32,77,0,115,179,0,45,0,0,26.431781768798828
23.1,66.48,51,2,124,162,0,37,0,0,26.431781768798828
23.1,66.48,78,1,176,250,0,50,0,0,26.431781768798828
24.78,65.8,62,1,93,185,0,49,0,0,26.431781768798828
10.48,75.36,140,2,119,173,6,37,0,0,28.12476348876953
15.88,70.02,28,0,192,220,8,37,0,0,27.752273559570312
17.31,71.02,57,2,238,403,9,83,0,0,27.589378356933594
19.5333,69.5833,32,0,105,265,0,17,0,0,27.145254135131836
19.7833,70.0,65,0,198,235,0,30,0,0,27.145254135131836
19.44,69.23,66,0,240,98,1,10,0,0,27.145254135131836
19.39,69.18,57,0,294,264,1,49,0,0,27.145254135131836
10.74,74.24,78,0,148,137,20,2,0,0,28.219446182250977
8.41,75.9,184,2,134,77,8,10,0,0,28.083681106567383
7.78,76.04,74,0,170,101,7,8,0,0,28.083681106567383
7.98,76.48,149,0,227,99,11,33,0,0,28.083681106567383
7.5833,78.0,280,0,83,38,4,2,0,1,27.837236404418945
7.0666,76.7666,136,4,243,165,9,21,0,0,28.083681106567383
22.75,67.29,78,0,93,138,0,35,0,0,26.727182388305664
22.13,66.34,45,0,199,207,0,43,0,0,26.672771453857422
22.72,67.07,39,0,300,244,0,41,0,0,26.727182388305664
15.5,72.55,39,0,133,129,7,49,0,0,27.919275283813477
13.84,73.36,64,0,115,192,2,44,0,0,28.160783767700195
12.36666,74.2,83,0,51,123,8,19,0,0,28.217296600341797
24.4,64.27,119,1,192,140,3,31,0,0,26.426027297973633
24.86,64.3,115,1,158,163,0,40,0,0,26.426027297973633
24.86,64.3,90,3,128,202,0,41,0,0,26.426027297973633
24.96,64.3,91,1,109,135,1,13,0,0,26.426027297973633
24.88,64.29,71,1,119,110,1,36,0,0,26.426027297973633
24.78,64.31,97,0,122,161,2,40,0,0,26.426027297973633
24.69,64.25,91,0,132,157,0,24,0,0,26.426027297973633
24.81,64.33,84,0,114,124,0,40,0,0,26.426027297973633
24.9,64.29,115,0,140,185,0,51,0,0,26.426027297973633
24.87,66.0,132,0,91,102,0,36,0,0,26.431781768798828
24.83,65.92,116,1,93,86,0,37,0,0,26.431781768798828
24.61,65.98,82,0,102,130,0,37,0,0,26.431781768798828
24.62,66.02,101,0,90,153,0,37,0,0,26.431781768798828
24.55,65.7,51,2,95,94,1,10,0,0,26.431781768798828
24.81,65.92,99,0,80,107,0,47,0,0,26.431781768798828
24.53,65.47,72,2,172,109,2,17,0,0,26.431781768798828
24.96,66.2,108,0,56,146,0,20,0,0,26.431781768798828
24.64,66.16,80,0,55,149,0,27,0,0,26.431781768798828
24.89,66.07,92,0,38,169,0,31,0,0,26.431781768798828
24.65,65.76,69,0,146,110,4,11,0,0,26.431781768798828
24.68,65.69,165,0,272,274,3,51,0,0,26.431781768798828
24.61,65.59,86,1,146,92,0,29,0,0,26.431781768798828
24.61,65.59,58,0,147,87,1,27,0,0,26.431781768798828
24.44,65.03,54,2,119,79,1,11,0,0,26.431781768798828
23.59,64.22,77,2,213,115,2,28,0,0,26.426027297973633
23.59,64.22,46,1,254,79,2,6,0,0,26.426027297973633
22.49,65.65,66,4,158,113,5,26,0,0,26.672771453857422
23.17,66.47,88,1,99,161,0,36,0,0,26.431781768798828
22.93,66.35,69,1,337,188,5,24,0,0,26.672771453857422
23.02,66.4,104,1,208,213,0,54,0,0,26.431781768798828
23.06,66.51,104,2,268,338,0,62,0,0,26.431781768798828
23.12,66.5,85,1,159,202,0,54,0,0,26.431781768798828
23.19,66.61,51,1,114,102,0,25,0,0,26.431781768798828
22.73,66.19,77,2,191,99,1,23,0,0,26.672771453857422
23.47,66.89,87,0,88,230,0,54,0,0,26.431781768798828
23.28,66.71,86,0,138,144,0,67,0,0,26.431781768798828
23.24,66.67,57,2,53,237,2,21,0,0,26.431781768798828
23.18,66.49,99,3,168,179,0,44,0,0,26.431781768798828
24.75,65.74,179,1,229,230,0,42,0,0,26.431781768798828
24.83,65.91,49,2,66,170,0,24,0,0,26.431781768798828
25.04,65.23,126,1,95,111,0,25,0,0,26.307621002197266
24.93,66.15,90,0,49,193,0,32,0,0,26.431781768798828
23.22,66.64,32,5,70,230,0,31,0,0,26.431781768798828
22.79,67.06,89,3,74,185,0,29,0,0,26.727182388305664
22.64,66.82,71,1,149,206,1,38,0,0,26.672771453857422
23.04,66.88,114,1,157,113,0,30,0,0,26.431781768798828
22.88,66.9,56,1,172,222,0,40,0,0,26.672771453857422
22.93,66.91,93,3,125,164,0,52,0,0,26.672771453857422
22.66,66.71,65,0,285,87,0,15,0,0,26.672771453857422
-20.97,35.75,37,2,101,240,6,7,0,0,25.85910415649414
-20.99,35.85,25,7,87,240,5,21,0,0,25.85910415649414
-21.0,35.93,34,2,100,327,8,52,0,0,25.85910415649414
-20.98,35.96,33,2,73,220,8,24,0,0,25.85910415649414
22.0,63.81,27,0,130,26,0,5,0,0,26.532459259033203
22.56,64.06,144,1,271,297,2,66,0,0,26.532459259033203
22.26,63.59,68,0,168,159,4,29,0,0,26.532459259033203
23.6,63.81,37,0,175,90,0,45,0,0,26.426027297973633
24.78,62.35,91,0,103,153,1,19,0,0,26.49329376220703
24.61,62.38,61,4,287,141,2,31,0,0,26.49329376220703
24.31,62.45,82,2,328,139,1,32,0,0,26.49329376220703
24.12,62.49,48,0,267,41,2,9,0,0,26.49329376220703
22.2,63.08,86,0,190,91,1,21,0,0,26.532459259033203
24.08,65.45,39,1,157,68,5,14,0,0,26.431781768798828
24.1,65.48,70,0,83,162,0,19,0,0,26.431781768798828
24.13,65.52,138,0,211,290,0,104,0,0,26.431781768798828
24.21,65.66,114,0,138,193,0,40,0,0,26.431781768798828
21.04,61.49,59,0,167,43,1,40,0,0,26.375200271606445
19.5,58.43,156,0,137,82,3,12,0,0,25.769208908081055
19.15,60.61,73,1,182,52,8,29,0,0,26.009159088134766
19.91,61.72,47,0,190,54,2,18,0,0,26.337614059448242
16.32,59.73,69,3,217,74,11,20,0,0,26.32665252685547
17.67,57.87,208,1,261,148,16,43,0,0,25.850915908813477
17.45,57.96,104,0,214,80,11,20,0,0,25.850915908813477
10.77866667,51.57733333,125,1,112,74,7,16,0,0,26.313201904296875
10.78283333,51.658,125,0,88,67,14,20,0,0,26.313201904296875
10.78783333,51.7705,267,0,109,116,10,49,0,0,26.313201904296875
10.91566667,51.94416667,299,0,118,159,11,13,0,0,26.313201904296875
10.81166667,52.12933333,124,0,56,78,8,21,0,0,26.313201904296875
10.804,52.24933333,164,0,202,127,12,26,0,0,26.313201904296875
10.6895,53.5235,11,0,128,21,10,1,0,0,26.32316780090332
27.685333,34.5913333,0,0,12,376,0,8,0,0,24.8809814453125
25.74233333,34.8666666,2,0,32,612,0,32,0,0,
25.51966666,35.605,4,0,41,456,1,13,0,0,25.904659271240234
23.307,36.707,1,0,44,356,0,14,0,0,26.839000701904297
17.357,40.01966,2,0,120,255,0,14,0,0,29.17538833618164
15.556,41.66866,96,0,161,159,0,5,0,0,29.114887237548828
12.35833333,44.55,89,0,169,169,9,21,0,0,28.126014709472656
13.49333333,50.295,42,0,201,111,3,12,0,0,27.3162784576416
14.605,52.92,77,2,183,73,3,21,0,0,26.645748138427734
14.97,54.37,36,0,138,72,11,11,0,0,26.299095153808594
16.09,59.68333333,192,0,141,94,4,47,0,0,26.32665252685547
17.75,58.15,44,0,149,57,2,7,0,0,25.850915908813477
16.53166667,55.33166667,65,0,179,46,5,15,0,0,26.085365295410156
14.54,51.74833333,61,0,171,87,9,21,0,0,26.645748138427734
13.31,48.78333333,49,0,127,93,4,16,0,0,27.840744018554688
12.86166667,47.435,37,1,178,112,5,11,0,0,27.87722396850586
-23.3638,69.255,6,15,99,616,34,36,0,0,23.519014358520508
-25.35117,69.845,19,6,84,441,48,23,0,0,22.670482635498047
7.068166667,79.42633333,206,1,274,106,3,15,0,0,27.81494140625
4.507333333,85.1185,11,0,398,26,10,2,0,0,28.33423614501953
20.89,91.26,93,0,99,138,1,18,0,0,27.571678161621094
21.1683,89.665,98,0,125,144,6,2,0,0,27.33325958251953
20.191,89.843,75,0,94,72,2,14,0,0,27.500368118286133
19.38,90.00083333,85,1,292,135,25,15,0,0,27.500368118286133
-3.73,54.96,40,1,90,153,17,34,0,0,27.487836837768555
-12.65,48.58,15,0,36,210,0,23,0,0,27.076560974121094
-15.6,46.31,19,2,20,169,3,9,0,0,
-5.57,53.95,37,0,64,273,0,58,0,0,27.150222778320312
-5.95,56.28,42,4,82,197,0,54,0,2,27.184194564819336
-4.76,55.76,58,1,113,167,2,58,0,0,27.516246795654297
-35.11976667,35.53483333,41,1,583,110,47,0,0,0,19.66846466064453
-31.56806666,47.56816667,39,9,279,265,55,4,0,0,20.37372589111328
-11.2071,58.76906666,41,33,296,471,23,13,0,0,26.88357925415039
17.7498333,65.7495,12,0,214,65,9,0,0,0,27.04266929626465
22.619333,59.69666,281,0,134,288,2,84,0,0,26.233110427856445
21.9328333,59.8025,237,0,125,112,9,19,0,0,26.233110427856445
20.729,59.398,394,0,189,220,14,33,0,0,26.009159088134766
22.805,62.0783333,83,0,210,82,5,6,0,0,26.375200271606445
36.597,-7.78,0,0,0,0,0,0,0,0,18.50843048095703
36.0272,-7.775,0,0,0,0,0,0,0,0,18.50843048095703
36.1108,-7.2227,0,0,0,0,0,0,0,0,18.50843048095703
36.2367,-7.7289,0,0,0,0,0,0,0,0,18.50843048095703
36.7783,-7.7056,0,0,0,0,0,0,0,0,18.50843048095703
36.65,-7.4101,0,0,0,0,0,0,0,0,18.50843048095703
36.605,-8.2547,0,0,0,0,0,0,0,0,18.50843048095703
36.7117,-8.2599,0,0,0,0,0,0,0,0,18.50843048095703
36.735,-8.2621,0,0,0,0,0,0,0,0,18.50843048095703
36.0497,-8.2333,0,0,0,0,0,0,0,0,18.50843048095703
37.8217,-9.501,0,0,0,0,0,0,0,0,17.620094299316406
39.0393,-10.6795,0,0,0,0,0,0,0,0,16.67108726501465
39.0665,-10.5352,0,0,0,0,0,0,0,0,16.67108726501465
43.6183,-9.3917,0,0,0,0,0,0,0,0,15.133854866027832
43.7867,-9.435,0,0,0,0,0,0,0,0,15.133854866027832
41.3733,-9.15,0,0,0,0,0,0,0,0,15.8010835647583
41.0867,-9.2233,0,0,0,0,0,0,0,0,15.8010835647583
41.0867,-8.905,0,0,0,0,0,0,0,0,15.550503730773926
40.8083,-9.2033,0,0,0,0,0,0,0,0,16.67108726501465
40.81,-9.0817,0,0,0,0,0,0,0,0,16.67108726501465
40.4067,-9.4917,0,0,0,0,0,0,0,0,16.67108726501465
40.42,-9.4333,0,0,0,0,0,0,0,0,16.67108726501465
40.43,-9.1917,0,0,0,0,0,0,0,0,16.67108726501465
39.975,-9.515,0,0,0,0,0,0,0,0,16.67108726501465
39.9633,-9.315,0,0,0,0,0,0,0,0,16.67108726501465
39.715,-9.4667,0,0,0,0,0,0,0,0,16.67108726501465
39.7167,-9.5367,0,0,0,0,0,0,0,0,16.67108726501465
39.3,-9.85,0,0,0,0,0,0,0,0,16.67108726501465
39.3,-9.7833,0,0,0,0,0,0,0,0,16.67108726501465
39.0833,-9.665,0,0,0,0,0,0,0,0,16.67108726501465
39.0833,-9.7983,0,0,0,0,0,0,0,0,16.67108726501465
39.085,-9.9417,0,0,0,0,0,0,0,0,16.67108726501465
38.8767,-10.0833,0,0,0,0,0,0,0,0,17.620094299316406
38.8667,-9.7833,0,0,0,0,0,0,0,0,17.620094299316406
38.8667,-9.63,0,0,0,0,0,0,0,0,17.620094299316406
36.91,-7.5,0,0,0,0,0,0,0,0,18.50843048095703
36.8667,-8.1667,0,0,0,0,0,0,0,0,18.50843048095703
36.9067,-8.8667,0,0,0,0,0,0,0,0,18.50843048095703
36.9,-8.4317,0,0,0,0,0,0,0,0,18.50843048095703
36.9833,-8.6667,0,0,0,0,0,0,0,0,18.50843048095703
36.9683,-8.6667,0,0,0,0,0,0,0,0,18.50843048095703
36.9333,-8.6667,0,0,0,0,0,0,0,0,18.50843048095703
36.8833,-8.6667,0,0,0,0,0,0,0,0,18.50843048095703
36.875,-8.6667,0,0,0,0,0,0,0,0,18.50843048095703
37.25,-8.975,0,0,0,0,0,0,0,0,17.86081886291504
37.25,-9.0417,0,0,0,0,0,0,0,0,17.620094299316406
36.8833,-9.0633,0,0,0,0,0,0,0,0,18.475284576416016
37.415,-9.0267,0,0,0,0,0,0,0,0,17.620094299316406
37.5833,-8.95,0,0,0,0,0,0,0,0,17.86081886291504
37.5833,-9.0,0,0,0,0,0,0,0,0,17.86081886291504
37.5883,-9.035,0,0,0,0,0,0,0,0,17.620094299316406
37.5833,-9.0533,0,0,0,0,0,0,0,0,17.620094299316406
37.5817,-9.1,0,0,0,0,0,0,0,0,17.620094299316406
37.7467,-8.99,0,0,0,0,0,0,0,0,17.86081886291504
37.7433,-8.9333,0,0,0,0,0,0,0,0,17.86081886291504
37.9142,-8.9917,0,0,0,0,0,0,0,0,17.86081886291504
38.2133,-9.0,0,0,0,0,0,0,0,0,17.86081886291504
38.225,-8.9333,0,0,0,0,0,0,0,0,17.86081886291504
38.7667,-9.8668,0,0,0,0,0,0,0,0,17.620094299316406
36.8522,-8.8203,0,0,0,0,0,0,0,0,18.50843048095703
37.0157,-7.2792,0,0,0,0,0,0,0,0,17.86081886291504
39.0738,-10.4993,0,0,0,0,0,0,0,0,16.67108726501465
39.0425,-10.6607,0,0,0,0,0,0,0,0,16.67108726501465
39.0833,-10.3742,0,0,0,0,0,0,0,0,16.67108726501465
43.8433,-8.69,0,0,0,0,0,0,0,0,15.05978775024414
43.9667,-8.7367,0,0,0,0,0,0,0,0,15.05978775024414
42.9194,-9.875,0,0,0,0,0,0,0,0,15.8010835647583
42.8361,-10.1892,0,0,0,0,0,0,0,0,15.8010835647583
38.0306,-9.3439,0,0,0,0,0,0,0,0,17.620094299316406
37.5283,-9.7644,0,0,0,0,0,0,0,0,17.620094299316406
37.1933,-9.6383,0,0,0,0,0,0,0,0,17.620094299316406
38.2667,-8.9333,0,0,0,0,0,0,0,0,17.86081886291504
38.4998,-9.2672,0,0,0,0,0,0,0,0,17.620094299316406
38.413,-9.3296,0,0,0,0,0,0,0,0,17.620094299316406
38.2707,-9.1584,0,0,0,0,0,0,0,0,17.620094299316406
38.0833,-9.5808,0,0,0,0,0,0,0,0,17.620094299316406
39.599,-9.4001,0,0,0,0,0,0,0,0,16.67108726501465
38.433,-9.3843,0,0,0,0,0,0,0,0,17.620094299316406
38.333,-9.3266,0,0,0,0,0,0,0,0,17.620094299316406
38.008,-9.9753,0,0,0,0,0,0,0,0,17.620094299316406
38.106,-10.0043,0,0,0,0,0,0,0,0,17.620094299316406
39.774,-10.9999,0,0,0,0,0,0,0,0,16.67108726501465
39.898,-11.1565,0,0,0,0,0,0,0,0,16.7843074798584
39.566,-9.6831,0,0,0,0,0,0,0,0,16.67108726501465
37.804,-10.1647,0,0,0,0,0,0,0,0,17.620094299316406
40.5945,-9.8577,0,0,0,0,0,0,0,0,16.67108726501465
42.1618,-9.7993,0,0,0,0,0,0,0,0,15.8010835647583
36.194,-7.3,0,0,0,0,0,0,0,0,18.50843048095703
36.093,-7.401,0,0,0,0,0,0,0,0,18.50843048095703
35.8855,-7.5278,0,0,0,0,0,0,0,0,18.50843048095703
42.0606,-9.0496,0,0,0,0,0,0,0,0,15.8010835647583
41.9887,-9.1953,0,0,0,0,0,0,0,0,15.8010835647583
