Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa
36.143,-2.621,0.00190102049830105,0,0.0155636750784616,0,0,0,0,0.000817376791293796,0.161928771002808,0.000220458553791887,0,0,0.0444938855194815,0.011851414140091,0.691557323082465,0,0,0,0,0.00731174773339919,0,0,0.0129500353841663,0.0411762873898316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.41,13.34,0,0,0.109478566360348,0,0,0,0,0,0.398084211619334,0,0,0,0.0337729089870723,0.0102019625149265,0.238089057335203,0.00858383953758026,0,0,0,0.00429191976879013,0,0,0.0434124223387502,0.154085111537996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.49,14.3,0.000227272727272727,0.0064667907250636,0,0,0,0,0,0.000791788856304985,0.275056744449648,0,0,0.00204308312012772,0.0482975004560388,0.00905068705684131,0.262159085704971,0.00220903246132034,0,0,0,0.00153569895703132,0,0,0.0715961889845042,0.172347112779746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252016129032258,0,0
40.33,13.21,0.000477554918815663,0.00140751278367981,0.130417789344759,0,0,0,0,0.000373692077727952,0.231131920702726,0,0,0,0.0481621618010746,0.0167537057264063,0.346182260046619,0.00039032006245121,0,0,0,0.00362805636228596,0,0,0.0593294451506823,0.15942453457895,0.000506585612968592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181446083085427,0,0
36.32,11.41,0.00123630990162459,0.00718528459910798,0.216367143619535,0,0.000394088096443893,0,0,0.0016428409395329,0.187395988976752,0,0,0.000459756299896564,0.102377612122678,0.00398768364019964,0.343273175722345,0.0272873848779278,0,0,0,0.0167913332299803,0,0.00169450369515178,0.00328203992466133,0.0853598174414558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126503691270715,0,0
32.47,34.23,9.99852274078416e-05,0.00603814422043747,0.680131813391608,0,0.000114599371394225,0,0,0.023766087410908,0.0297428905075441,0.000315609086679401,0,0.0039256967687813,0.00138184669829694,9.63360200378921e-05,0.165436118870792,0,0,0,0,0,0,0,0.0501576489755089,0.0303041817029587,0,0,0,0,0.000148846760951412,0,3.21120066792974e-05,0,0,0,0,0,0,0,0,0.00378988503184874,0,0
42.044,4.151,0,9.90393186094879e-05,0.00690851251373193,0,0,0,0,0.00244576677239283,0.594240307657382,8.08897876643074e-05,0,0,0.10090657026391,0.00417444182117046,0.140487683379789,0,0,0,0,0.000527013515700788,0,0,0.0321570676549663,0.117796681967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176025347650062,0,0
41.31,17.59,0.00289017341040463,0,0,0,0,0,0,0,0.325045109274528,0,0,0,0.0841650393257594,0.0214586154476292,0.303573921988035,0,0,0,0,0.00218473167561651,0,0,0.131359523614769,0.0839445059752893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335570469798658,0,0
39.947,1.591,0.00117717785856957,0.00144955662782111,0.117818980054469,0,0,0,0.000559929518515069,0.000668298437025096,0.421680345078373,0.000213310580204778,0,0,0.115547382439891,0.00278155634338089,0.161602184511556,0.000213310580204778,0,0,0,0.00567203283314195,0,0,0.069898290624128,0.0976183576977718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000360486543212937,0,0
41.298,17.613,0,0.00271757811576356,0.0261164874690237,0,0.000175070028011205,0,0,0,0.314352264439199,0.0177312748720428,0,0.000988300680222263,0.090850347091154,0.00253846762813381,0.243293338969354,0.000685814024218007,0,0,0,0.00279325517332505,0,0,0.175197528985041,0.0992963343209461,0,0,0,0,0,0,0,0,0,0,0,0,0.000140726146918098,0,0,0.000314564328405159,0,0
35.57,-3.48,0.00218062103963855,0.00051948051948052,0,0,0,0,0,0.00211618439366526,0.09519204759201,0,0,0.000298240381747689,0.163146487728477,0.0150849065022652,0.646821395490378,0.0124750476373003,0,0,0,0.00783322247057751,0,0,0.0166733643456476,0.0330968537500902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.14,33.45,0,0,0.636542746831273,0,0,0,0,0,0.0203580401970024,0,0,0,0.00108932461873638,0.000854700854700853,0.27151334876676,0,0,0,0,0,0,0,0.0244963267553292,0.0260548989021366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108932461873638,0,0
32.04,34.21,0.00111389585073796,0.0110135521160213,0,0,0.00111471680099131,0,0.000198412698412699,0.000566011236946278,0.194829053292768,0.000501167769560141,0,0.00913810828090424,0.0146314683364228,0.00372437977052145,0.181060095734883,0,0,0,0,0.00202191601466796,0,0,0.00654317944471091,0.0140922684752331,0,0,0,0,0,0,0.000323939099449303,0,0,0,0,0,0,0,0,0.00142751993114324,0,0
33.02,32.38,0.00250738024935512,0.00056497175141243,0,0,0.000309789343246592,0,0,0,0.0401612381452043,0,0,0.00306252747943195,0.000929368029739777,0.00286271193995745,0.204025402102527,0,0,0,0,0,0,0,0.0234208904434368,0.0175873112979082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.2,18.033,0,0.000391389432485322,0,0,0,0,0,0.000444444444444444,0.217138033342623,0.000411522633744856,0,0.000835833876929766,0.0147639521921746,0.00729520765347531,0.370517759818539,0,0,0,0,0.00105443027423523,0,0,0.0863899122808052,0.111329325167899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010752688172043,0,0
36.083,26.833,0,0,0,0,0,0,0,0.00366300366300366,0.0586080586080586,0,0,0.00183150183150183,0.00732600732600733,0.00732600732600733,0.353479853479854,0,0,0,0,0.00183150183150183,0,0,0.054945054945055,0.148351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.917,27.3,0.00300121771895965,0.00153370115312848,0,0,0,0,0,0,0.0878871620875064,0,0,0.0005973715651135,0.0151786009320442,0.00458942192813161,0.335640887527894,0,0,0,0,0.001194743130227,0,0,0.055103009162451,0.0954444996896971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.5,24.3,0.00662251655629139,0,0,0,0,0,0,0,0.19205298013245,0,0,0,0.102649006622517,0.0132450331125828,0.443708609271523,0,0,0,0,0.0165562913907285,0,0,0.0231788079470199,0.0860927152317881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.19,-1.573,0.000792128905254326,0,0.00704701819438235,0,0,0,0.000952380952380952,0,0.0947986411333997,0,0,0.00184449165829978,0.0231795332937491,0.00796147490478703,0.762512033830626,0,0,0,0,0.00564600535228074,0,0,0,0.0217224196058322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.231,14.23,0.000149276011344977,0,0.120601436207225,0,0,0,0.000173792144595064,0,0.120518891911719,0.0608492386148072,0,0,0.115894849198057,0,0.234108453026618,0.000952573781011344,0,0,0,0.00121936189799745,0,0,0.1027332654693,0.240688078488484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211078324884095,0,0
38.157,14.018,0.000228258388495777,0.000456516776991555,0.11635591499661,0,0,0,0.000436174833206373,0,0.183912302585497,0.061242166647029,0,0,0.113172970283381,0,0.1996347935517,0.00926420337904733,0,0,0,0.00158658640770177,0,0,0.114939293154321,0.17932488924558,0,0,0,0,0.000456516776991555,0,0,0,0,0,0,0,0,0,0,0,0,0
38.215,13.269,0,0,0.00495399858457183,0,0,0,0,0,0.239350018692288,0.0831031144894619,0,0,0.0767799277782479,0.0077429535136904,0.254163553437475,0,0,0,0,0.00164412332344021,0,0,0.0678299684632853,0.263016913550519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141542816702052,0,0
38.247,13.346,0.000533183707726204,0.000676287023200464,0.0223670575189984,0,0.000137969094922738,0,0.00286045050466172,0,0.172199337322804,0.0973492091732428,0,0,0.207764244374412,0.000569962216104042,0.236625372206286,0.000915513016741493,0,0,0,0.0183488611670094,0,0,0.185996387266357,0.253849459601335,0.00117373737442717,0,0,0,0.000836355458097888,0,0,0,0,0,0,0,0,0,0,0.00122977336339887,0,0
33.733,27.917,0,0.0010515247108307,0.273469439438432,0,0,0,0,0,0.173594169544148,0,0,0,0.0300995182269305,0.0121113353402864,0.329779640913795,0,0,0,0,0,0,0,0.0979676384486851,0.0819267333768926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.997,4.836,0.00128205128205128,0,0.00507515473032713,0,0,0,0,0.00197170645446508,0.533358518823604,0,0,0,0.312143071967,0.00241379310344828,0.0590980856545757,0,0,0,0,0.0096551724137931,0,0,0.0281615033352596,0.0468409422354768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.66,26.58,0,0,0.210691296850524,0,0.000694444444444445,0,0.000748502994011976,0,0.110624487732595,0,0,0.0153612916069904,0.052868418647594,0.00304829285807546,0.353716465238399,0,0,0,0,0,0,0,0.0813434607474542,0.170903338879913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.14,10.07,0,0,0.0497947684716813,0,0,0,0,0,0.27047025810808,0,0,0.0015220700152207,0.256398574139971,0.0015220700152207,0.184809881435341,0,0,0,0,0.0399042988418197,0,0,0.0558890194707101,0.139689059501956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.89,4.5,0.00044543429844098,0,0.0314131886009507,0,0.000338983050847458,0,0.000784417349288438,0,0.346812207777246,0,0,0,0.192735775693062,0.00287203991885793,0.118314459818161,0,0,0,0,0.00253388054066539,0,0,0.143360374772496,0.159121886073324,0.000821917808219178,0,0,0,0.00044543429844098,0,0,0,0,0,0,0,0,0,0,0,0,0
40.26,6.887,0.00105485232067511,0,0.0961055331716419,0,0,0,0.00240114973997388,0,0.316245370080535,0,0,0.00072463768115942,0.247136252186351,0.000694444444444445,0.0814399089765828,0,0,0,0,0.000694444444444445,0,0,0.15681169309287,0.0966917138613216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.65,6.11,0,0,0.123773911551394,0,0,0,0.00820467490146741,0,0.289265651132394,0,0,0.00469069312452886,0.093813768582055,0.0028735632183908,0.194958787681546,0,0,0,0,0,0,0,0.124802134743554,0.15761681506467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.839,24.884,0,0.00142183622828784,0.299968441619083,0,0,0,0.000615384615384616,0,0.124087557914911,0.000595238095238096,0,0.00106760316066725,0.0338126732415865,0.00203722084367246,0.293188531143727,0,0,0,0,0,0,0,0.121529118021046,0.121676395116396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.78,18.948,0,0,0.172933396315541,0,0,0.00172413793103449,0.00755786490316485,0,0.160793575814832,0,0,0.00410958904109589,0.0289088332546056,0.00273972602739726,0.180184222957015,0,0,0,0,0.00136986301369863,0,0,0.266674539442608,0.171280113367974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172413793103449,0,0
32.77,19.19,0.00202429149797571,0,0.627470606689873,0,0,0,0,0,0.0600639407203789,0,0,0.00958363834650492,0.00976291139429615,0.00773861989632042,0.16269029087052,0,0,0,0,0,0,0,0.10887849769186,0.00994218444208735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
