Event,Data_Source,Depth [m],Latitude,Longitude,G. bulloides,T. quinqueloba,G. scitula,G. uvula,N. pachyderma,N. incompta,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. eastropacia,G. calida,G. falconensis,B. digitata,G. rubescens,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. glutinata,G. truncatulinoides,G. ruber ruber,G. adamsi,G. siphonifera,T. humilis,D. anfracta,G. cultrata,G. tumida,C. nitida,T. iota,B. pumilio,H. pelagica,H. digitata,T. clarkei,G. elongatus,SST
U938,margo,1.3,-45.075,179.4983333,19.0,26.0,0.0,0.0,179.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.883080954880686
V14-077,margo,0.29,-29.64166667,32.85833333,8.0,0.0,9.0,0.0,0.0,,6.0,1.0,53.0,3.0,14.0,0.0,0.0,18.0,1.0,1.0,6.0,19.0,0.0,0.0,6.0,83.0,1.0,1.0,34.0,1.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,,,,,21.80119871144962
V14-081,margo,0.35,-28.425,43.78333333,23.0,4.0,9.0,0.0,0.0,,4.0,0.0,62.0,10.0,12.0,0.0,0.0,13.0,3.0,1.0,15.0,5.0,0.0,0.0,0.0,42.0,0.0,2.0,65.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,,,,,,20.554142310593747
V14-101,margo,0.7,8.65,58.56666667,28.0,0.0,1.0,0.0,0.0,,1.0,0.0,47.0,4.0,7.0,0.0,0.0,0.0,7.0,0.0,3.0,19.0,0.0,3.0,14.0,0.0,8.0,0.0,103.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,7.0,0.0,0.0,,,,,,23.57993087092135
V14-102,margo,0.4,10.25,57.18333333,28.0,0.0,6.0,0.0,1.0,,1.0,2.0,22.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,4.0,62.0,0.0,7.0,27.0,1.0,5.0,0.0,50.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,,,,,,22.782960725835693
V16-089,margo,0.4,-33.01666667,85.78333333,88.0,5.0,6.0,0.0,0.0,,3.0,0.0,13.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,6.0,8.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.159766371999067
V18-191,margo,0.3,-32.433,46.567,43.0,0.0,8.0,0.0,2.0,,3.0,0.0,31.0,2.0,4.0,0.0,0.0,9.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,102.0,0.0,10.0,16.0,17.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.58515811454157
V18-207,margo,0.4,-25.63333333,87.11666667,7.0,1.0,5.0,0.0,0.0,,5.0,8.0,116.0,13.0,18.0,1.0,0.0,14.0,12.0,0.0,4.0,2.0,0.0,0.0,1.0,29.0,1.0,1.0,32.0,18.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,,,,,,17.7932603848812
V19-178,margo,0.8,8.116666667,73.25,18.0,1.0,2.0,0.0,0.0,,3.0,1.0,59.0,11.0,27.0,1.0,0.0,5.0,1.0,2.0,10.0,29.0,9.0,6.0,16.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,11.0,0.0,0.0,35.0,3.0,0.0,0.0,,,,,,25.27068338853743
V19-185,margo,0.3,6.7,59.33333333,35.0,1.0,3.0,0.0,1.0,,1.0,1.0,62.0,2.0,6.0,0.0,0.0,3.0,8.0,0.0,6.0,11.0,4.0,7.0,6.0,0.0,2.0,1.0,94.0,2.0,0.0,0.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,,,,,,24.4165031204347
V19-188,margo,0.6,6.866666667,60.66666667,30.0,0.0,2.0,0.0,1.0,,1.0,6.0,58.0,1.0,7.0,0.0,0.0,4.0,3.0,1.0,1.0,32.0,4.0,10.0,16.0,0.0,7.0,2.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,5.0,0.0,0.0,,,,,,24.59653765189613
V19-201,margo,0.7,-5.333333333,40.43333333,16.0,0.0,2.0,0.0,0.0,,2.0,2.0,74.0,2.0,10.0,0.0,0.0,6.0,4.0,2.0,15.0,36.0,0.0,2.0,11.0,1.0,6.0,0.0,53.0,0.0,0.0,0.0,8.0,2.0,0.0,28.0,1.0,1.0,0.0,,,,,,23.82749185732429
V19-202,margo,0.4,-6.983333333,41.18333333,19.0,0.0,2.0,0.0,2.0,,8.0,4.0,94.0,3.0,8.0,0.0,0.0,3.0,5.0,0.0,3.0,29.0,1.0,3.0,12.0,3.0,3.0,0.0,45.0,1.0,0.0,0.0,5.0,0.0,0.0,32.0,3.0,0.0,0.0,,,,,,23.840210530004917
V19-204,margo,0.3,-10.23333333,43.81666667,21.0,0.0,0.0,0.0,0.0,,3.0,8.0,90.0,2.0,9.0,0.0,0.0,5.0,3.0,0.0,0.0,32.0,0.0,2.0,14.0,1.0,3.0,0.0,63.0,3.0,0.0,0.0,4.0,0.0,0.0,17.0,3.0,0.0,0.0,,,,,,23.693230037926554
V20-170,margo,0.3,-21.8,69.23333333,5.0,0.0,2.0,0.0,0.0,,3.0,8.0,126.0,12.0,23.0,0.0,0.0,4.0,4.0,1.0,10.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,48.0,17.0,0.0,0.0,16.0,0.0,0.0,7.0,2.0,2.0,0.0,,,,,,20.754139799296986
V20-175,margo,0.3,-22.3,68.0,7.0,1.0,3.0,0.0,0.0,,4.0,5.0,121.0,12.0,27.0,1.0,0.0,16.0,2.0,5.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,50.0,18.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,,,,,,20.567692209276256
V24-157,margo,0.3,-14.95,147.92,11.0,0.0,1.0,0.0,0.0,,6.0,17.0,151.0,3.0,42.0,0.0,0.0,23.0,2.0,3.0,5.0,30.0,0.0,0.0,10.0,3.0,0.0,0.0,56.0,3.0,0.0,0.0,31.0,0.0,0.0,13.0,1.0,0.0,0.0,,,,,,22.86982703609428
V24-161,margo,0.5,-18.2,151.45,12.0,0.0,3.0,0.0,0.0,,2.0,4.0,115.0,4.0,27.0,0.0,0.0,13.0,7.0,3.0,7.0,18.0,1.0,1.0,7.0,1.0,1.0,0.0,30.0,2.0,0.0,0.0,19.0,0.0,0.0,7.0,4.0,0.0,0.0,,,,,,22.17791396554478
V24-170,margo,0.4,-13.52,146.88,11.0,0.0,2.0,0.0,0.0,,7.0,3.0,175.0,3.0,49.0,0.0,0.0,13.0,5.0,1.0,3.0,21.0,0.0,1.0,20.0,1.0,2.0,0.0,42.0,5.0,0.0,0.0,21.0,0.0,0.0,12.0,5.0,0.0,0.0,,,,,,22.968059522350167
V24-184,margo,0.3,-12.87,146.2,3.0,0.0,0.0,0.0,0.0,,3.0,3.0,153.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0,57.0,13.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,,,,,,23.08957461502496
V28-238,margo,0.39,1.016666667,160.4833333,6.0,0.0,4.0,0.0,0.0,,1.0,26.0,238.0,6.0,55.0,0.0,0.0,65.0,0.0,0.0,7.0,161.0,19.0,0.0,97.0,0.0,9.0,0.0,178.0,0.0,0.0,0.0,117.0,0.0,0.0,36.0,20.0,0.0,0.0,,,,,,25.514928402156823
V28-239,margo,0.52,3.25,159.1833333,1.0,0.0,8.0,0.0,0.0,,0.0,12.0,76.0,3.0,38.0,0.0,0.0,41.0,1.0,0.0,0.0,90.0,10.0,1.0,155.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,36.0,1.0,0.0,38.0,30.0,0.0,0.0,,,,,,25.919579621620812
V28-342 (W),margo,0.89,-14.1,120.5,0.0,0.0,1.0,0.0,0.0,,10.0,4.0,70.0,5.0,20.0,1.0,0.0,3.0,1.0,0.0,2.0,42.0,0.0,0.0,3.0,0.0,1.0,0.0,32.0,3.0,0.0,0.0,22.0,0.0,0.0,25.0,19.0,0.0,0.0,,,,,,25.049172622871332
V29-029,margo,0.8,5.116666667,77.58333333,47.0,0.0,2.0,0.0,0.0,,3.0,1.0,25.0,5.0,10.0,0.0,0.0,3.0,4.0,0.0,4.0,74.0,1.0,6.0,16.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,0.0,29.0,1.0,0.0,0.0,,,,,,25.47335881659932
V29-030,margo,0.8,3.083333333,76.25,18.0,0.0,1.0,0.0,0.0,,4.0,0.0,34.0,4.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,53.0,3.0,9.0,40.0,0.0,1.0,0.0,37.0,0.0,0.0,1.0,6.0,0.0,0.0,61.0,1.0,0.0,0.0,,,,,,25.683394164873484
V29-045,margo,0.4,-6.0,69.817,19.0,0.0,0.0,0.0,1.0,,6.0,1.0,70.0,4.0,16.0,0.0,0.0,2.0,0.0,3.0,6.0,27.0,1.0,5.0,18.0,0.0,3.0,0.0,67.0,0.0,0.0,0.0,8.0,1.0,0.0,25.0,2.0,0.0,0.0,,,,,,25.004992331223836
V29-048,margo,0.2,-6.266666667,63.43333333,9.0,0.0,4.0,0.0,0.0,,3.0,11.0,60.0,2.0,30.0,1.0,0.0,9.0,0.0,3.0,2.0,47.0,1.0,6.0,14.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,15.0,0.0,0.0,39.0,4.0,0.0,0.0,,,,,,24.83822408430376
V29-064,margo,0.3,-27.283,74.867,14.0,0.0,12.0,0.0,0.0,,8.0,4.0,111.0,2.0,22.0,0.0,0.0,12.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,26.0,35.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,18.400408783483396
V33-065,margo,0.4,-22.73333333,112.5833333,6.0,0.0,1.0,0.0,2.0,,1.0,0.0,52.0,9.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,17.0,0.0,0.0,6.0,104.0,0.0,0.0,55.0,6.0,0.0,0.0,11.0,0.0,0.0,4.0,1.0,1.0,0.0,,,,,,22.718931146556216
Z2108,margo,0.75,-33.3765,161.6125,49.0,104.0,5.0,3.0,2.0,,7.0,0.0,25.0,1.0,2.0,0.0,0.0,10.0,20.0,0.0,1.0,37.0,1.0,0.0,0.0,110.0,5.0,1.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,16.757944008777702
Z2112,margo,0.935,-33.53,166.53,69.0,0.0,2.0,0.0,3.0,,5.0,0.0,14.0,0.0,1.0,0.0,0.0,7.0,31.0,0.0,3.0,6.0,0.0,0.0,0.0,140.0,10.0,2.0,8.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.931724540454042
BC15,margo,0.7725,41.95,5.93,96.0,50.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.50218249211757
BC15,margo,0.9475,41.95,5.93,78.0,52.0,15.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.50218249211757
BC15,margo,1.0925,41.95,5.93,101.0,84.0,24.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.50218249211757
T87/2/20G,margo,0.405,34.97,23.75,26.0,7.0,20.0,0.0,0.0,59.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.323099825369294
T87/2/20G,margo,0.455,34.97,23.75,33.0,6.0,22.0,0.0,0.0,57.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.323099825369294
T87/2/20G,margo,0.505,34.97,23.75,19.0,8.0,16.0,0.0,0.0,71.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.323099825369294
MD 95-2043,margo,8.3,36.143,-2.621,41.0,11.0,5.0,0.0,7.0,246.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
MD 95-2043,margo,8.4,36.143,-2.621,45.0,16.0,3.0,0.0,3.0,298.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
MD 95-2043,margo,8.5,36.143,-2.621,35.0,19.0,7.0,0.0,7.0,321.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
MD 95-2043,margo,8.6,36.143,-2.621,73.0,24.0,6.0,0.0,3.0,276.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
MD 95-2043,margo,8.7,36.143,-2.621,70.0,24.0,3.0,0.0,2.0,181.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
MD 95-2043,margo,8.8,36.143,-2.621,120.0,24.0,11.0,0.0,6.0,441.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
MD 95-2043,margo,8.9,36.143,-2.621,92.0,7.0,4.0,0.0,6.0,291.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.283109164479196
DED8707,margo,1.095,39.41,13.34,69.0,9.0,12.0,0.0,2.0,37.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.903539151226221
DED8707,margo,1.215,39.41,13.34,132.0,6.0,7.0,0.0,3.0,86.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.903539151226221
KET8003,margo,1.91,38.49,14.3,110.0,29.0,57.0,0.0,5.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,1.95,38.49,14.3,133.0,21.0,23.0,0.0,3.0,133.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,2.01,38.49,14.3,189.0,56.0,61.0,0.0,7.0,170.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,2.05,38.49,14.3,156.0,16.0,29.0,0.0,4.0,131.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,2.11,38.49,14.3,123.0,22.0,69.0,0.0,8.0,95.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,2.15,38.49,14.3,101.0,23.0,29.0,0.0,1.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,2.21,38.49,14.3,165.0,27.0,27.0,0.0,7.0,147.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8003,margo,2.25,38.49,14.3,209.0,16.0,11.0,0.0,5.0,214.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.10984035276363
KET8019,margo,2.71,40.33,13.21,80.0,22.0,32.0,0.0,9.0,104.0,0.0,1.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.680188174522902
KET8019,margo,2.81,40.33,13.21,65.0,18.0,6.0,0.0,5.0,65.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.680188174522902
KET8019,margo,2.98,40.33,13.21,75.0,16.0,6.0,0.0,5.0,198.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.680188174522902
KET8019,margo,3.01,40.33,13.21,64.0,8.0,0.0,0.0,6.0,170.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.680188174522902
KET8019,margo,3.14,40.33,13.21,150.0,13.0,7.0,0.0,4.0,94.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.680188174522902
KET8019,margo,3.21,40.33,13.21,73.0,33.0,105.0,0.0,9.0,165.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.680188174522902
KET8039,margo,2.7125,36.32,11.41,70.0,43.0,4.0,0.0,3.0,122.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,2.8125,36.32,11.41,88.0,53.0,0.0,0.0,0.0,90.0,0.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,2.9125,36.32,11.41,64.0,38.0,3.0,0.0,2.0,105.0,0.0,3.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.0125,36.32,11.41,104.0,41.0,0.0,0.0,0.0,73.0,0.0,1.0,72.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.1125,36.32,11.41,59.0,43.0,1.0,0.0,1.0,86.0,0.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.2125,36.32,11.41,74.0,55.0,0.0,0.0,3.0,145.0,1.0,3.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.3125,36.32,11.41,44.0,27.0,2.0,0.0,1.0,99.0,0.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.4125,36.32,11.41,77.0,60.0,3.0,0.0,3.0,143.0,0.0,10.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.5125,36.32,11.41,66.0,49.0,0.0,0.0,1.0,116.0,1.0,3.0,92.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.6125,36.32,11.41,70.0,35.0,2.0,0.0,4.0,114.0,0.0,6.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.7125,36.32,11.41,55.0,36.0,0.0,0.0,0.0,154.0,1.0,3.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.8125,36.32,11.41,73.0,43.0,1.0,0.0,3.0,224.0,0.0,1.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,3.9125,36.32,11.41,72.0,22.0,1.0,0.0,0.0,237.0,0.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,4.0125,36.32,11.41,71.0,29.0,3.0,0.0,4.0,185.0,2.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
KET8039,margo,4.1125,36.32,11.41,92.0,23.0,0.0,0.0,0.0,149.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.14030701933961
MD84-632,margo,1.58,32.47,34.23,16.0,3.0,56.0,0.0,0.0,193.0,0.0,3.0,571.0,6.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.80137606230177
MD84-632,margo,1.6,32.47,34.23,30.0,0.0,48.0,0.0,0.0,160.0,0.0,3.0,701.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.80137606230177
MD84-632,margo,1.62,32.47,34.23,17.0,1.0,39.0,0.0,0.0,153.0,0.0,8.0,763.0,3.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.80137606230177
