Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose
-21,35.93,34,2,100,327,8,52,0,0
-20.98,35.96,33,2,73,220,8,24,0,0
22,63.81,27,0,130,26,0,5,0,0
22.56,64.06,144,1,271,297,2,66,0,0
22.26,63.59,68,0,168,159,4,29,0,0
23.6,63.81,37,0,175,90,0,45,0,0
24.78,62.35,91,0,103,153,1,19,0,0
24.61,62.38,61,4,287,141,2,31,0,0
24.31,62.45,82,2,328,139,1,32,0,0
24.12,62.49,48,0,267,41,2,9,0,0
22.2,63.08,86,0,190,91,1,21,0,0
24.08,65.45,39,1,157,68,5,14,0,0
24.1,65.48,70,0,83,162,0,19,0,0
24.13,65.52,138,0,211,290,0,104,0,0
24.21,65.66,114,0,138,193,0,40,0,0
21.04,61.49,59,0,167,43,1,40,0,0
19.5,58.43,156,0,137,82,3,12,0,0
19.15,60.61,73,1,182,52,8,29,0,0
19.91,61.72,47,0,190,54,2,18,0,0
16.32,59.73,69,3,217,74,11,20,0,0
17.67,57.87,208,1,261,148,16,43,0,0
17.45,57.96,104,0,214,80,11,20,0,0
10.77866667,51.57733333,125,1,112,74,7,16,0,0
10.78283333,51.658,125,0,88,67,14,20,0,0
10.78783333,51.7705,267,0,109,116,10,49,0,0
10.91566667,51.94416667,299,0,118,159,11,13,0,0
10.81166667,52.12933333,124,0,56,78,8,21,0,0
10.804,52.24933333,164,0,202,127,12,26,0,0
10.6895,53.5235,11,0,128,21,10,1,0,0
27.685333,34.5913333,0,0,12,376,0,8,0,0
25.74233333,34.8666666,2,0,32,612,0,32,0,0
25.51966666,35.605,4,0,41,456,1,13,0,0
23.307,36.707,1,0,44,356,0,14,0,0
17.357,40.01966,2,0,120,255,0,14,0,0
15.556,41.66866,96,0,161,159,0,5,0,0
12.35833333,44.55,89,0,169,169,9,21,0,0
13.49333333,50.295,42,0,201,111,3,12,0,0
14.605,52.92,77,2,183,73,3,21,0,0
14.97,54.37,36,0,138,72,11,11,0,0
16.09,59.68333333,192,0,141,94,4,47,0,0
17.75,58.15,44,0,149,57,2,7,0,0
16.53166667,55.33166667,65,0,179,46,5,15,0,0
14.54,51.74833333,61,0,171,87,9,21,0,0
13.31,48.78333333,49,0,127,93,4,16,0,0
12.86166667,47.435,37,1,178,112,5,11,0,0
-23.3638,69.255,6,15,99,616,34,36,0,0
-25.35117,69.845,19,6,84,441,48,23,0,0
7.068166667,79.42633333,206,1,274,106,3,15,0,0
4.507333333,85.1185,11,0,398,26,10,2,0,0
20.89,91.26,93,0,99,138,1,18,0,0
21.1683,89.665,98,0,125,144,6,2,0,0
20.191,89.843,75,0,94,72,2,14,0,0
19.38,90.00083333,85,1,292,135,25,15,0,0
-3.73,54.96,40,1,90,153,17,34,0,0
-12.65,48.58,15,0,36,210,0,23,0,0
-15.6,46.31,19,2,20,169,3,9,0,0
-5.57,53.95,37,0,64,273,0,58,0,0
-5.95,56.28,42,4,82,197,0,54,0,2
-4.76,55.76,58,1,113,167,2,58,0,0
-35.11976667,35.53483333,41,1,583,110,47,0,0,0
-31.56806666,47.56816667,39,9,279,265,55,4,0,0
-11.2071,58.76906666,41,33,296,471,23,13,0,0
17.7498333,65.7495,12,0,214,65,9,0,0,0
22.619333,59.69666,281,0,134,288,2,84,0,0
21.9328333,59.8025,237,0,125,112,9,19,0,0
20.729,59.398,394,0,189,220,14,33,0,0
22.805,62.0783333,83,0,210,82,5,6,0,0
36.597,-7.78,0,0,0,0,0,0,0,0
36.0272,-7.775,0,0,0,0,0,0,0,0
36.1108,-7.2227,0,0,0,0,0,0,0,0
36.2367,-7.7289,0,0,0,0,0,0,0,0
36.7783,-7.7056,0,0,0,0,0,0,0,0
36.65,-7.4101,0,0,0,0,0,0,0,0
36.605,-8.2547,0,0,0,0,0,0,0,0
36.7117,-8.2599,0,0,0,0,0,0,0,0
36.735,-8.2621,0,0,0,0,0,0,0,0
36.0497,-8.2333,0,0,0,0,0,0,0,0
37.8217,-9.501,0,0,0,0,0,0,0,0
39.0393,-10.6795,0,0,0,0,0,0,0,0
39.0665,-10.5352,0,0,0,0,0,0,0,0
43.6183,-9.3917,0,0,0,0,0,0,0,0
43.7867,-9.435,0,0,0,0,0,0,0,0
41.3733,-9.15,0,0,0,0,0,0,0,0
41.0867,-9.2233,0,0,0,0,0,0,0,0
41.0867,-8.905,0,0,0,0,0,0,0,0
40.8083,-9.2033,0,0,0,0,0,0,0,0
40.81,-9.0817,0,0,0,0,0,0,0,0
40.4067,-9.4917,0,0,0,0,0,0,0,0
40.42,-9.4333,0,0,0,0,0,0,0,0
40.43,-9.1917,0,0,0,0,0,0,0,0
39.975,-9.515,0,0,0,0,0,0,0,0
39.9633,-9.315,0,0,0,0,0,0,0,0
39.715,-9.4667,0,0,0,0,0,0,0,0
39.7167,-9.5367,0,0,0,0,0,0,0,0
39.3,-9.85,0,0,0,0,0,0,0,0
39.3,-9.7833,0,0,0,0,0,0,0,0
39.0833,-9.665,0,0,0,0,0,0,0,0
39.0833,-9.7983,0,0,0,0,0,0,0,0
39.085,-9.9417,0,0,0,0,0,0,0,0
38.8767,-10.0833,0,0,0,0,0,0,0,0
38.8667,-9.7833,0,0,0,0,0,0,0,0
38.8667,-9.63,0,0,0,0,0,0,0,0
36.91,-7.5,0,0,0,0,0,0,0,0
36.8667,-8.1667,0,0,0,0,0,0,0,0
36.9067,-8.8667,0,0,0,0,0,0,0,0
36.9,-8.4317,0,0,0,0,0,0,0,0
36.9833,-8.6667,0,0,0,0,0,0,0,0
36.9683,-8.6667,0,0,0,0,0,0,0,0
36.9333,-8.6667,0,0,0,0,0,0,0,0
36.8833,-8.6667,0,0,0,0,0,0,0,0
36.875,-8.6667,0,0,0,0,0,0,0,0
37.25,-8.975,0,0,0,0,0,0,0,0
37.25,-9.0417,0,0,0,0,0,0,0,0
36.8833,-9.0633,0,0,0,0,0,0,0,0
37.415,-9.0267,0,0,0,0,0,0,0,0
37.5833,-8.95,0,0,0,0,0,0,0,0
37.5833,-9,0,0,0,0,0,0,0,0
37.5883,-9.035,0,0,0,0,0,0,0,0
37.5833,-9.0533,0,0,0,0,0,0,0,0
37.5817,-9.1,0,0,0,0,0,0,0,0
37.7467,-8.99,0,0,0,0,0,0,0,0
37.7433,-8.9333,0,0,0,0,0,0,0,0
37.9142,-8.9917,0,0,0,0,0,0,0,0
38.2133,-9,0,0,0,0,0,0,0,0
38.225,-8.9333,0,0,0,0,0,0,0,0
38.7667,-9.8668,0,0,0,0,0,0,0,0
36.8522,-8.8203,0,0,0,0,0,0,0,0
37.0157,-7.2792,0,0,0,0,0,0,0,0
39.0738,-10.4993,0,0,0,0,0,0,0,0
39.0425,-10.6607,0,0,0,0,0,0,0,0
39.0833,-10.3742,0,0,0,0,0,0,0,0
43.8433,-8.69,0,0,0,0,0,0,0,0
43.9667,-8.7367,0,0,0,0,0,0,0,0
42.9194,-9.875,0,0,0,0,0,0,0,0
42.8361,-10.1892,0,0,0,0,0,0,0,0
38.0306,-9.3439,0,0,0,0,0,0,0,0
37.5283,-9.7644,0,0,0,0,0,0,0,0
37.1933,-9.6383,0,0,0,0,0,0,0,0
38.2667,-8.9333,0,0,0,0,0,0,0,0
38.4998,-9.2672,0,0,0,0,0,0,0,0
38.413,-9.3296,0,0,0,0,0,0,0,0
38.2707,-9.1584,0,0,0,0,0,0,0,0
38.0833,-9.5808,0,0,0,0,0,0,0,0
39.599,-9.4001,0,0,0,0,0,0,0,0
38.433,-9.3843,0,0,0,0,0,0,0,0
38.333,-9.3266,0,0,0,0,0,0,0,0
38.008,-9.9753,0,0,0,0,0,0,0,0
38.106,-10.0043,0,0,0,0,0,0,0,0
39.774,-10.9999,0,0,0,0,0,0,0,0
39.898,-11.1565,0,0,0,0,0,0,0,0
39.566,-9.6831,0,0,0,0,0,0,0,0
37.804,-10.1647,0,0,0,0,0,0,0,0
40.5945,-9.8577,0,0,0,0,0,0,0,0
42.1618,-9.7993,0,0,0,0,0,0,0,0
36.194,-7.3,0,0,0,0,0,0,0,0
36.093,-7.401,0,0,0,0,0,0,0,0
35.8855,-7.5278,0,0,0,0,0,0,0,0
42.0606,-9.0496,0,0,0,0,0,0,0,0
41.9887,-9.1953,0,0,0,0,0,0,0,0
41.917,-9.3408,0,0,0,0,0,0,0,0
42.1477,-9.0322,0,0,0,0,0,0,0,0
42.0751,-9.1747,0,0,0,0,0,0,0,0
41.9835,-9.3526,0,0,0,0,0,0,0,0
42.1355,-9.2323,0,0,0,0,0,0,0,0
42.2358,-9.0188,0,0,0,0,0,0,0,0
42.3045,-9.0119,0,0,0,0,0,0,0,0
42.2822,-9.2715,0,0,0,0,0,0,0,0
42.3481,-9.1267,0,0,0,0,0,0,0,0
42.3813,-9.052,0,0,0,0,0,0,0,0
42.441,-9.1153,0,0,0,0,0,0,0,0
42.4268,-9.2983,0,0,0,0,0,0,0,0
42.4784,-9.1938,0,0,0,0,0,0,0,0
37.3267,-9.1117,0,0,0,0,0,0,0,0
37.325,-9.31,0,0,0,0,0,0,0,0
37.8217,-9.5033,0,0,0,0,0,0,0,0
37.8983,-9.265,0,0,0,0,0,0,0,0
41.374,-8.9985,0,0,0,0,0,0,0,0
41.291,-9.0128,0,0,0,0,0,0,0,0
41.1562,-9.0125,0,0,0,0,0,0,0,0
39.7362,-9.2537,0,0,0,0,0,0,0,0
39.848,-9.2332,0,0,0,0,0,0,0,0
39.967,-9.3753,0,0,0,0,0,0,0,0
38.5582,-9.364,0,0,0,0,0,0,0,0
38.634,-9.4542,0,0,0,0,0,0,0,0
38.6243,-9.5145,0,0,0,0,0,0,0,0
37.678,-8.9092,0,0,0,0,0,0,0,0
37.6758,-8.861,0,0,0,0,0,0,0,0
37.6892,-9.2242,0,0,0,0,0,0,0,0
37.6905,-9.1432,0,0,0,0,0,0,0,0
37.855,-9.545,0,0,0,0,0,0,0,0
37.4633,-9.5983,0,0,0,0,0,0,0,0
37.3967,-9.6417,0,0,0,0,0,0,0,0
37.8433,-9.8467,0,0,0,0,0,0,0,0
37.815,-9.2533,0,0,0,0,0,0,0,0
37.815,-9.0767,0,0,0,0,0,0,0,0
37.84,-9.7117,0,0,0,0,0,0,0,0
27.6867,34.5967,0,0,6,388,16,11,0,0
27.7135,34.6823,2,0,15,292,34,11,0,0
27.8782,34.9693,11,0,22,289,36,33,0,0
27.5757,34.736,1,0,13,360,5,15,0,0
27.5277,34.6873,2,1,22,275,22,21,0,0
27.5807,34.7987,2,0,25,290,63,23,0,0
27.6115,34.8642,4,0,13,260,31,18,0,0
27.7117,35.0473,16,0,19,264,20,7,0,0
27.0533,35.4053,2,0,16,240,18,28,0,0
26.755,35.0445,3,0,20,255,11,13,0,0
26.7762,35.1357,0,2,7,264,31,15,0,0
26.8808,35.4293,8,0,15,254,16,27,0,0
26.2917,35.36,5,0,37,214,21,24,0,0
25.7483,34.8667,0,1,36,251,19,11,0,0
25.75,35.085,3,0,39,287,25,34,0,0
25.85,36.0755,5,0,24,253,39,9,0,0
25.5217,35.6083,14,0,38,428,23,11,0,0
25.7843,36.1015,44,10,37,299,26,8,1,0
24.76,36.23,0,0,19,288,12,7,0,0
24.7683,36.4067,26,0,10,276,10,4,0,0
24.7598,36.5937,4,0,13,317,12,7,0,0
24.7315,36.944,3,0,44,263,15,17,0,0
23.3117,36.7117,6,2,21,283,26,7,1,0
23.3917,36.9817,4,0.5,49.5,508,23.5,10,0,0
22.915,37.3767,1,0,34.5,321,10,9.5,0,0
22.2848,37.7555,10,2,50,300,18,6,0,0
22.2517,37.7817,3,0,49.5,300,6,6.5,0,0
21.4283,37.98,2,0,16,276,9,1,0,0
21.425,38.1017,4,0,48,411,4,4,0,0
21.445,38.2327,10,0,31,258,14,7,0,0
19.6383,37.3883,8,1,71,252,4,3,0,0
19.7167,37.5283,12,0,162,309,10,16,0,0
19.6783,37.4767,6,2,82,264,9,9,0,0
20.0383,38.0867,1,0,125,336,15,22,0,0
19.7583,37.64,3,2,176,284,5,31,0,0
19.9067,38.0117,6,1,67,218,23,5,0,0
19.9867,38.21,3,2,65,273,8,9,0,0
20.105,38.4233,9,0,75,268,5,5,1,0
19.64,38.6083,0,2,60,234,3,0,2,0
19.6083,38.725,11,4,111,341,5,3,0,0
19.4583,38.7217,8,0,96,338,10,3,0,0
19.4583,38.7233,0,0,117,460,1,18,2,0
19.135,39.0533,37,4,93,235,11,17,0,0
19.13,39.115,1,1,114,392,30,21,0,0
19.095,39.1467,0,2,135,324,15,22,0,0
19.0917,39.1467,66,13,80,241,9,5,0,0
18.6017,39.0567,0,0,93,214,11,16,0,0
17.3617,40.0217,5,0,98,186,3,9,0,0
15.94,41.68,57,1,176,160,10,7,0,0
15.56,41.67,89,5,152,96,1,2,0,0
14.998,42.214,43,3,150,102,9,7,0,0
14.7167,42.4433,64,2,144,72,2,6,0,0
14.6422,42.4333,55,7,149,83,4,10,0,0
12.3887,44.165,79,15,112,88,23,4,1,0
12.25,44.4667,67,8,115,116,27,7,0,0
12.4033,44.4933,60,15,165,93,23,12,0,0
12.4933,45.7117,152,32,227,212,10,18,0,3
12.865,47.4217,116,3,162,89,6,1,0,0
