Latitude,Longitude,Symbiont-obligate Spinose,Symbiont-barren Non-Spinose,Symbiont-facultative Non-Spinose,Symbiont-barren Spinose,SST
-15.33333333,-19.71666667,0.780979827,0.069164265,0.129682997,0.011527378,24.141338348388672
-17.65,-15.1,0.661214953,0.053738319,0.191588785,0.065420561,23.30110740661621
-19.36666667,-11.43333333,0.588528679,0.087281797,0.221945138,0.087281796,22.511640548706055
-21.33333333,-8.95,0.595294118,0.117647059,0.221176471,0.047058823,21.995519638061523
-24.71666667,-4.75,0.518891688,0.153652393,0.289672544,0.025188917,21.115257263183594
-27.86666667,-1.1,0.343949044,0.22611465,0.363057325,0.057324841,20.101669311523438
-32.13333333,10.75,0.058139535,0.375968993,0.38372093,0.166666667,17.715906143188477
-33.4,12.58333333,0.0225,0.47,0.4925,0.01,17.566547393798828
-33.35,16.43333333,0.105590062,0.170807453,0.645962733,0.068322981,17.391481399536133
-46.5,31.26666667,0.007751938,0.07751938,0.790697674,0.124031008,6.6126885414123535
-29.75,79.56666667,0.477419355,0.217204301,0.266666666,0.032258065,20.18377113342285
-31.05,82.95,0.263333333,0.27,0.446666667,0.016666667,18.78837013244629
-31.63333333,83.81666667,0.335968381,0.241106719,0.359683795,0.051383399,18.726585388183594
-32.38333333,84.85,0.259385665,0.290102389,0.38225256,0.058020478,18.009382247924805
-33.38333333,89.13333333,0.377777777,0.181481482,0.333333334,0.103703704,16.954776763916016
-30.2,91.71666667,0.50617284,0.214814815,0.207407408,0.05925926,18.855945587158203
-28.88333333,92.83333333,0.47150259,0.227979274,0.266839378,0.020725389,20.01933479309082
-28.01666667,95.18333333,0.306049822,0.259786476,0.412811388,0.014234875,19.896270751953125
-31.53333333,99.25,0.473451327,0.212389378,0.207964601,0.099557522,17.80301284790039
-35.06666667,115.1,0.2877193,0.087719299,0.522807018,0.063157895,17.77021026611328
-48.08333333,137.65,0.080118694,0.243323442,0.234421365,0.433234421,8.67588996887207
-53.4,153.9833333,0.003484321,0.710801394,0.094076655,0.18815331,5.8644561767578125
-46.7,171.5,0.0225,0.26,0.2125,0.4825,10.61333179473877
-47.01666667,-179.25,0.029336734,0.323979591,0.215561224,0.420918367,9.864924430847168
-28.83333333,-41.03333333,0.547987617,0.222910216,0.20743034,0.015479876,22.174848556518555
-27.95,-42.45,0.566237727,0.1683113695,0.199873816,0.050339793,22.83332633972168
1.966666667,-37.23333333,0.78308026,0.017353579,0.177874187,0.010845987,27.148723602294922
15.4,-43.4,0.800453515,0.03628118,0.138321996,0.015873016,25.913063049316406
23.33333333,-46.48333333,0.805555555,0.012345679,0.104938272,0.070987654,25.160736083984375
30.0,-51.86666667,0.706,0.11,0.154,0.028,23.315813064575195
60.03333333,-50.83333333,0.009708738,0.987055017,0.0,0.003236246,3.6692585945129395
28.48333333,-65.05,0.778672031,0.102615694,0.104627766,0.010060362,24.417112350463867
-40.56666667,-55.16666667,0.007142856,0.242857143,0.359523809,0.378571429,11.072813034057617
-33.15,-49.86666667,0.412371134,0.164948455,0.347938145,0.054123712,19.43807029724121
12.38333333,-18.91666667,0.350119903,0.206235012,0.438848921,0.004796163,25.15446662902832
24.96666667,-28.93333333,0.536997886,0.179704017,0.268498943,0.00845666,23.220714569091797
27.96666667,-34.13333333,0.740492171,0.105145413,0.116331095,0.029082774,23.23233985900879
29.61666667,-36.91666667,0.584415584,0.164502163,0.238095238,0.008658008,22.88520622253418
32.75,-41.9,0.530218063,0.145276492,0.1961643965,0.094768802,22.23366355895996
13.73333333,-51.11666667,0.460620526,0.162291169,0.362768497,0.0,27.017704010009766
4.233333333,-47.75,0.794117649,0.002673797,0.195187166,0.0,27.454729080200195
-31.35,-36.81666667,0.547619048,0.201058201,0.185185185,0.058201058,19.854045867919922
-53.58333333,-44.7,0.0,0.963043478,0.015217391,0.015217391,2.9167096614837646
-45.66666667,-57.61666667,0.015151515,0.278787879,0.412121212,0.290909091,9.063864707946777
-32.16666667,-20.16666667,0.470997681,0.285382832,0.192575406,0.051044084,19.07274055480957
-32.33333333,15.01666667,0.205417607,0.182844244,0.48758465,0.110609481,17.542940139770508
-33.23333333,15.98333333,0.165605096,0.197452229,0.541401275,0.076433121,17.583099365234375
-38.98333333,29.93333333,0.020066891,0.431438127,0.515050167,0.030100334,17.826826095581055
-37.63333333,37.86666667,0.042682925,0.31402439,0.576219512,0.06097561,18.277311325073242
-36.11666667,41.85,0.044943821,0.108614231,0.831460673,0.011235955,18.540327072143555
-32.43333333,46.56666667,0.488215487,0.127946127,0.289562289,0.084175084,20.285696029663086
-31.2,48.08333333,0.110565108,0.113022112,0.756756756,0.01965602,20.69877052307129
-29.03333333,49.55,0.276094276,0.084175084,0.612794613,0.02020202,21.840076446533203
-20.58333333,63.53333333,0.765498653,0.024258761,0.140161726,0.045822103,24.732275009155273
-21.03333333,65.93333333,0.758720929,0.066860466,0.148255814,0.020348837,24.410232543945312
-22.38333333,74.36666667,0.722222223,0.094444444,0.102777778,0.063888889,23.6907901763916
-25.63333333,87.11666667,0.724867724,0.113756615,0.111111111,0.050264551,21.78700828552246
-30.56666667,114.45,0.441798944,0.034391534,0.476190476,0.029100529,20.488876342773438
-34.31666667,113.9833333,0.292358803,0.255813953,0.411960133,0.029900332,18.094079971313477
-36.11666667,118.7833333,0.31088083,0.160621761,0.422279793,0.090673576,16.78851318359375
-38.56666667,140.6166667,0.185941044,0.229024945,0.387755102,0.16553288,14.489837646484375
-39.78333333,141.65,0.206997085,0.29154519,0.364431487,0.10787172,14.389825820922852
-20.96666667,-174.4333333,0.779844962,0.010852713,0.134883721,0.063565891,25.68851089477539
-12.78333333,-161.0666667,0.697656159,0.005032992,0.2540542865,0.032857527,28.441762924194336
15.03333333,-80.23333333,0.757961785,0.03821656,0.191082803,0.00955414,27.647686004638672
13.23333333,-78.36666667,0.729641694,0.039087948,0.231270359,0.0,27.572078704833984
10.6,-79.35,0.764102565,0.046153847,0.182051282,0.0,27.63134765625
-3.583333333,-83.93333333,0.01718213,0.164948454,0.766323024,0.048109966,22.744365692138672
-13.21666667,-92.88333333,0.0825186925,0.27859744,0.5942185255,0.0405781475,22.426372528076172
-14.1,-96.2,0.236218637,0.115593767333333,0.510971245,0.117678879,22.574575424194336
-17.01666667,-113.5166667,0.553771074,0.059521697,0.314023746,0.050876748,24.582748413085938
-17.0,-114.1833333,0.4002890175,0.0780346815,0.440751444,0.050578035,24.759004592895508
-16.93333333,-121.2,0.580727856666667,0.0586161066666667,0.324404037666667,0.0214826363333333,25.651721954345703
-16.65,-124.3833333,0.53408339,0.183431267,0.238788568,0.0247521636666667,25.9503231048584
-0.866666667,172.0,0.0748106125,0.022132998,0.897985527,0.0011135855,28.526992797851562
0.1,170.7666667,0.087786259,0.083969466,0.816793893,0.003816794,28.48467445373535
2.366666667,168.0333333,0.320185616,0.099767983,0.515081206,0.064965197,28.731632232666016
3.116666667,167.0333333,0.054151625,0.097472924,0.844765343,0.0,28.757158279418945
11.85,140.05,0.6125,0.0325,0.3,0.035,28.491024017333984
-20.65,86.35,0.681818181,0.123966941,0.169421487,0.016528926,24.03791618347168
7.116666667,76.55,0.179245282,0.062893082,0.484276731,0.270440252,27.991531372070312
7.583333333,74.21666667,0.187969926,0.105263159,0.593984962,0.112781955,28.18620491027832
8.116666667,73.25,0.42519685,0.064960629,0.340551181,0.169291339,28.263629913330078
8.116666667,62.78333333,0.450127878,0.056265985,0.378516624,0.104859336,27.496912002563477
7.433333333,61.06666667,0.297297301,0.139639642,0.450450451,0.099099099,27.528160095214844
6.7,59.33333333,0.452784505,0.050847459,0.375302664,0.111380146,27.450769424438477
6.866666667,60.66666667,0.417582419,0.102564103,0.410256411,0.065934066,27.57697868347168
-6.683333333,41.18333333,0.668,0.056,0.22,0.048,26.902986526489258
-13.13333333,44.15,0.6443418,0.023094688,0.302540416,0.027713626,27.0505428314209
-14.88333333,42.85,0.786206896,0.022988505,0.165517241,0.018390804,26.871450424194336
-16.93333333,41.1,0.656593406,0.043956043,0.208791208,0.065934066,26.679332733154297
-17.9,39.5,0.738853502,0.015923567,0.184713376,0.057324841,26.413379669189453
-19.91666667,41.6,0.569948186,0.12176166,0.29015544,0.010362694,26.406864166259766
-23.18333333,39.96666667,0.680555557,0.008333334,0.263888888,0.041666667,25.05031394958496
-23.36666667,38.85,0.688346884,0.029810299,0.25203252,0.027100271,25.12236785888672
-23.51666667,37.85,0.429824562,0.090643275,0.470760234,0.00877193,25.219432830810547
-30.58333333,13.28333333,0.136094675,0.215976331,0.568047338,0.071005917,17.970983505249023
-29.51666667,9.583333333,0.038860104,0.458549222,0.502590674,0.0,18.374576568603516
-26.2,4.683333333,0.365325076,0.232198142,0.362229102,0.027863777,19.446699142456055
-25.76666667,4.1,0.287968444,0.291913215,0.402366865,0.013806707,19.5479679107666
-24.56666667,4.833333333,0.313852813,0.222943723,0.409090909,0.03030303,19.6599063873291
-21.83333333,10.8,0.071805703,0.582893346,0.236536431,0.106652586,18.67215347290039
-18.33333333,8.383333333,0.0794702,0.172185431,0.651214129,0.088300221,19.5776424407959
-1.283333333,5.533333333,0.469767444,0.065116279,0.43488372,0.023255814,26.050539016723633
1.416666667,-9.083333333,0.112941177,0.221176471,0.654117646,0.007058824,26.240257263183594
29.01666667,-41.4,0.712053572,0.091517857,0.136160714,0.058035714,23.226499557495117
11.53333333,-60.51666667,0.856655291,0.003412969,0.122866893,0.003412969,27.342348098754883
41.06666667,-132.3666667,0.0,0.269607844,0.009803922,0.720588235,14.105912208557129
28.3,-176.95,0.306878307,0.137566137,0.411640212,0.113227513,22.877281188964844
33.98333333,-177.8333333,0.016877637,0.413502109,0.510548523,0.050632911,19.58197784423828
47.95,168.7833333,0.001362398,0.674386921,0.028610355,0.292915531,5.967183589935303
32.96666667,140.5666667,0.131578948,0.040935672,0.690058479,0.130116959,22.0207462310791
4.65,132.7833333,0.426356589,0.020671834,0.488372093,0.054263566,28.69611358642578
-21.8,69.23333333,0.758409787,0.058103976,0.131498471,0.027522936,24.282379150390625
-21.98333333,68.48333333,0.668067227,0.12184874,0.176470587,0.004201681,24.318256378173828
-22.3,68.0,0.782352941,0.073529411,0.123529411,0.017647058,23.99506950378418
-22.7,66.3,0.745714286,0.068571429,0.157142857,0.008571429,24.057764053344727
-28.01666667,47.41666667,0.6146375035,0.034494961,0.2289211105,0.1034848855,22.676902770996094
-25.11666667,40.9,0.48048048,0.033033033,0.429429429,0.054054054,24.2182674407959
-33.6,32.1,0.325153374,0.070552148,0.542944784,0.042944785,21.281192779541016
-34.6,28.1,0.174418604,0.036821704,0.748062015,0.032945736,20.680198669433594
-36.31666667,25.28333333,0.148514852,0.415841585,0.349009902,0.079207921,19.651994705200195
-28.33333333,-13.15,0.491582492,0.213243546,0.218855218,0.061728395,20.959896087646484
-4.233333333,-34.63333333,0.75739645,0.029585799,0.207100592,0.0,26.991544723510742
-1.95,-39.03333333,0.75914634,0.009146341,0.213414634,0.00304878,27.193193435668945
5.316666667,-33.03333333,0.717948718,0.03988604,0.227920228,0.0,27.026987075805664
8.466666667,-30.13333333,0.16751269,0.414551607,0.402707276,0.005076142,26.672895431518555
23.36666667,-43.65,0.810725551,0.022082019,0.104100946,0.059936909,24.917577743530273
38.28333333,-68.53333333,0.05650685,0.453767125,0.450342465,0.034246575,18.23972511291504
23.91666667,-84.48333333,0.744107744,0.043771044,0.171717171,0.023569023,27.123435974121094
24.68333333,-84.65,0.749235476,0.06116208,0.171253823,0.012232416,26.784883499145508
-1.216666667,-89.68333333,0.172910663,0.155619596,0.5129683,0.13832853,23.596120834350586
-4.716666667,-109.4166667,0.200226634666667,0.087533843,0.702773512666667,0.005372998,24.526912689208984
-4.333333333,-112.3666667,0.0516266525,0.0886303925,0.858420205,0.0,24.748186111450195
-12.03333333,-133.25,0.725301207,0.163855422,0.096385542,0.002409639,26.916181564331055
-17.65,-136.7166667,0.794162826,0.0171699405,0.171941951,0.009924003,26.674100875854492
24.61666667,142.4666667,0.673333334,0.086666668,0.198333333,0.036666667,25.84645652770996
26.46666667,126.15,0.236162363,0.025830259,0.594095942,0.125461255,24.206819534301758
25.6,127.4166667,0.609882006,0.02359882,0.275073746,0.076696165,24.873689651489258
25.73333333,127.5666667,0.636577707,0.020408163,0.286499215,0.052197802,24.873689651489258
25.16666667,126.9333333,0.608918128,0.020467836,0.291666667,0.073830409,24.827171325683594
37.68333333,163.0333333,0.039855072,0.311594202,0.561594202,0.083333333,17.17654800415039
14.45,-77.23333333,0.719901718,0.049140048,0.230958231,0.0,27.538875579833984
12.75,-45.63333333,0.81707317,0.026422764,0.150406505,0.0,26.695491790771484
8.716666667,-41.25,0.802469138,0.027777779,0.157407408,0.00308642,27.050996780395508
-6.116666667,-30.58333333,0.541208792,0.068681318,0.326923076,0.046703297,26.847553253173828
-9.55,-34.25,0.791494949666667,0.0228131313333333,0.152616161333333,0.0129545453333333,26.821735382080078
-29.41666667,-33.41666667,0.607629427,0.174386921,0.141689374,0.073569483,20.983680725097656
-50.1,-42.93333333,0.002816901,0.735211267,0.112676057,0.146478873,4.830672740936279
-50.78333333,-43.16666667,0.009063444,0.570996978,0.108761329,0.302114804,5.026673793792725
-51.51666667,-43.5,0.003144654,0.735849056,0.106918238,0.150943397,4.069669723510742
-46.13333333,-10.9,0.011666667,0.661666667,0.126666667,0.185,6.119327545166016
-44.46666667,-6.633333333,0.025974026,0.215584416,0.205194806,0.542857143,8.237586975097656
-39.58333333,24.58333333,0.036873156,0.193215339,0.498525074,0.261061946,17.006759643554688
-17.46666667,-5.183333333,0.440835266,0.11600928,0.394431555,0.039443156,21.71688461303711
-16.25,-5.733333333,0.534791252,0.103379722,0.250497017,0.091451293,21.826129913330078
-8.766666667,-14.28333333,0.75650118,0.014184396,0.212765957,0.011820331,25.217416763305664
-7.75,-14.6,0.623417593,0.056612472,0.268084633,0.033203786,25.38029670715332
-4.883333333,-15.73333333,0.714555766,0.039697543,0.240075614,0.001890359,25.52838897705078
-3.3,-16.43333333,0.303703704,0.106172839,0.580246914,0.007407408,25.567556381225586
4.666666667,-20.91666667,0.751351351,0.064864866,0.167567568,0.008108108,27.13426399230957
15.01666667,-23.23333333,0.593264248,0.046632126,0.25388601,0.082901555,24.238855361938477
27.91666667,-43.63333333,0.695417789,0.091644205,0.126684636,0.078167116,23.948213577270508
41.51666667,-45.13333333,0.214814816,0.203703704,0.442592592,0.124074074,17.352367401123047
54.2,-45.96666667,0.002118644,0.322033898,0.027542373,0.627118644,6.668951988220215
59.95,-32.85,0.005037283,0.3748257415,0.1011509165,0.5125344465,7.829813003540039
70.05,8.316666667,0.0,0.85,0.015789474,0.134210526,6.2945733070373535
60.93333333,-17.56666667,0.016697588,0.523191095,0.441558442,0.018552876,9.906765937805176
54.25,-16.83333333,0.039823008,0.431415929,0.298672567,0.21460177,11.978575706481934
52.58333333,-21.93333333,0.006224067,0.473029046,0.298755187,0.201244813,12.29810619354248
49.86666667,-24.25,0.025188917,0.397984887,0.337531486,0.236775819,13.427227973937988
46.0,-16.91666667,0.152173913,0.396135266,0.268115942,0.15942029,14.610010147094727
29.8,-15.08333333,0.679518072,0.130120482,0.14939759,0.028915662,20.387304306030273
19.88333333,-25.53333333,0.568965517,0.120689655,0.261494253,0.034482758,23.43921661376953
17.2,-35.83333333,0.698795181,0.06746988,0.224096386,0.004819277,24.905384063720703
17.48333333,-40.66666667,0.735849056,0.063679245,0.181603773,0.011792453,25.359821319580078
24.38333333,-90.1,0.689102562,0.073717948,0.211538462,0.019230769,26.171998977661133
23.58333333,-92.13333333,0.637982196,0.103857566,0.222551929,0.017804154,26.09349822998047
15.31666667,-77.95,0.731651377,0.037844037,0.223623853,0.001146789,27.580963134765625
3.066666667,-97.13333333,0.086466164,0.103383458,0.806390977,0.001879699,26.456798553466797
1.416666667,-100.3,0.034946236,0.147849463,0.817204301,0.0,25.026758193969727
1.716666667,-106.9833333,0.064814816,0.101851852,0.833333334,0.0,24.82892608642578
1.716666667,-109.3333333,0.040431269,0.202156334,0.754716982,0.002695418,24.93400001525879
1.85,-129.0166667,0.018817204,0.317204301,0.663978494,0.0,25.602495193481445
2.85,-150.1666667,0.018018018,0.459459459,0.522522522,0.0,27.057706832885742
27.66666667,-177.9833333,0.427848102,0.172151901,0.35443038,0.027848102,23.5869197845459
1.216666667,162.2,0.183673468,0.058673469,0.742346938,0.010204082,28.768535614013672
0.433333333,158.8,0.546874999,0.01201923,0.35576923,0.082932693,29.021080017089844
2.35,156.7,0.517146777,0.009602194,0.390946502,0.078189301,29.108112335205078
18.6,142.3666667,0.347280335,0.035564853,0.550209205,0.052301255,27.99981689453125
3.516666667,132.4333333,0.395021644,0.037878788,0.503246752,0.051948052,28.783119201660156
2.066666667,141.3,0.404522612,0.090452262,0.48241206,0.020100503,29.02301788330078
1.816666667,143.7666667,0.201970441,0.088669951,0.684729064,0.009852217,29.101102828979492
-0.833333333,157.3666667,0.525679758,0.007049345,0.36858006,0.087109768,29.039752960205078
-1.683333333,157.45,0.554461069,0.031772112,0.315655392,0.0945936035,29.070934295654297
-2.2,155.7,0.467128027,0.013840831,0.375432526,0.138408304,29.15463638305664
-2.416666667,154.95,0.5362120995,0.010265269,0.381357424,0.070476018,29.164249420166016
-14.95,147.9166667,0.684900452666667,0.0088432276666666,0.226435596333333,0.067099893,26.629573822021484
-15.91666667,146.85,0.5909503845,0.0213043055,0.300947598,0.073080289,26.325672149658203
-18.2,151.45,0.724305528,0.016216044,0.18722191,0.0607053615,25.942716598510742
-16.51666667,150.7833333,0.734793186,0.00243309,0.197080292,0.0486618,26.35032844543457
-15.28333333,148.05,0.7062534935,0.004525727,0.222120664,0.039891501,26.517662048339844
