Data_Source,Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa,SST
margo,-32.433,46.567,0.009933774834437,0.0,0.102649006622517,,0.0132450331125828,0.0,0.009933774834437,0.0298013245033113,0.142384105960265,0.009933774834437,,0.009933774834437,0.0,0.0066225165562913,0.139072847682119,0.0033112582781457,0.0,0.0,0.0,0.337748344370861,0.0,0.033112582781457,0.0264900662251656,0.0529801324503311,0.0562913907284768,,0.0,,0.0,0.0,0.0066225165562913,0.0033112582781457,0.0,0.0,0.0,0.0,0.0,,,0.0066225165562913,0.0,0.0,17.58515811454157
margo,-25.63333333,87.11666667,0.0165562913907285,0.0264900662251656,0.384105960264901,,0.0596026490066225,0.0033112582781457,0.0231788079470199,0.0463576158940397,0.0231788079470199,0.0397350993377483,,0.0132450331125828,0.0033112582781457,0.0,0.0066225165562913,0.0066225165562913,0.0,0.0,0.0033112582781457,0.0960264900662252,0.0033112582781457,0.0033112582781457,0.0165562913907285,0.105960264900662,0.0596026490066225,,0.0066225165562913,,0.0,0.0066225165562913,0.0,0.0033112582781457,0.0,0.0,0.0,0.0,0.0,,,0.043046357615894,0.0,0.0,17.7932603848812
margo,8.116666667,73.25,0.01,0.0033333333333333,0.196666666666667,,0.09,0.0033333333333333,0.0366666666666667,0.0166666666666667,0.06,0.0033333333333333,,0.0333333333333333,0.0033333333333333,0.0,0.0,0.0966666666666667,0.03,0.02,0.0533333333333333,0.0,0.0,0.0,0.0066666666666666,0.166666666666667,0.0,,0.116666666666667,,0.0,0.01,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0366666666666667,0.0,0.0,25.27068338853743
margo,6.7,59.33333333,0.0033222591362126,0.0033222591362126,0.205980066445183,,0.0199335548172757,0.0,0.0132890365448505,0.0099667774086378,0.116279069767442,0.026578073089701,,0.0199335548172757,0.0033222591362126,0.0033222591362126,0.0996677740863787,0.0365448504983389,0.0132890365448505,0.0232558139534884,0.0199335548172757,0.0,0.0066445182724252,0.0033222591362126,0.0099667774086378,0.312292358803987,0.0066445182724252,,0.0332225913621263,,0.0,0.0033222591362126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0066445182724252,0.0,0.0,24.4165031204347
margo,6.866666667,60.66666667,0.0033557046979865,0.0201342281879195,0.194630872483221,,0.023489932885906,0.0,0.0067114093959731,0.0134228187919463,0.100671140939597,0.0100671140939597,,0.0033557046979865,0.0,0.0033557046979865,0.0906040268456376,0.10738255033557,0.0134228187919463,0.0335570469798658,0.0536912751677852,0.0,0.023489932885906,0.0067114093959731,0.0067114093959731,0.130872483221477,0.0,,0.130872483221477,,0.0,0.0167785234899329,0.0033557046979865,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0033557046979865,0.0,0.0,24.59653765189613
margo,-5.333333333,40.43333333,0.0066006600660066,0.0066006600660066,0.244224422442244,,0.033003300330033,0.0,0.0264026402640264,0.0198019801980198,0.0528052805280528,0.0132013201320132,,0.0495049504950495,0.0,0.0,0.0627062706270627,0.118811881188119,0.0,0.0066006600660066,0.0363036303630363,0.0033003300330033,0.0198019801980198,0.0,0.0066006600660066,0.174917491749175,0.0,,0.0924092409240924,,0.0,0.0033003300330033,0.0066006600660066,0.0066006600660066,0.0033003300330033,0.0,0.0,0.0,0.0,,,0.0066006600660066,0.0,0.0,23.82749185732429
margo,-6.983333333,41.18333333,0.026578073089701,0.0132890365448505,0.312292358803987,,0.026578073089701,0.0,0.0166112956810631,0.0099667774086378,0.0631229235880399,0.0166112956810631,,0.0099667774086378,0.0,0.0066445182724252,0.0431893687707641,0.0963455149501661,0.0033222591362126,0.0099667774086378,0.0398671096345515,0.0099667774086378,0.0099667774086378,0.0,0.0066445182724252,0.149501661129568,0.0033222591362126,,0.102990033222591,,0.0,0.0132890365448505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0099667774086378,0.0,0.0,23.840210530004917
margo,-10.23333333,43.81666667,0.0099009900990099,0.0264026402640264,0.297029702970297,,0.0297029702970297,0.0,0.0132013201320132,0.0165016501650165,0.0693069306930693,0.0099009900990099,,0.0,0.0,0.0,0.066006600660066,0.105610561056106,0.0,0.0066006600660066,0.0462046204620462,0.0033003300330033,0.0099009900990099,0.0,0.0,0.207920792079208,0.0099009900990099,,0.0561056105610561,,0.0,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0066006600660066,0.0,0.0,23.693230037926554
margo,-21.8,69.23333333,0.009933774834437,0.0264900662251656,0.417218543046358,,0.076158940397351,0.0,0.0529801324503311,0.0132450331125828,0.0165562913907285,0.0132450331125828,,0.033112582781457,0.0,0.0,0.009933774834437,0.0066225165562913,0.0,0.0,0.0033112582781457,0.0132450331125828,0.0033112582781457,0.0033112582781457,0.0066225165562913,0.158940397350993,0.0562913907284768,,0.0231788079470199,,0.0,0.0066225165562913,0.0033112582781457,0.0,0.0066225165562913,0.0,0.0,0.0,0.0,,,0.0397350993377483,0.0,0.0,20.754139799296986
margo,-22.3,68.0,0.0132890365448505,0.0166112956810631,0.401993355481728,,0.0897009966777409,0.0033222591362126,0.0166112956810631,0.053156146179402,0.0232558139534884,0.0066445182724252,,0.0332225913621263,0.0033222591362126,0.0,0.0,0.0166112956810631,0.0,0.0,0.0033222591362126,0.0033222591362126,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.166112956810631,0.0598006644518272,,0.0066445182724252,,0.0,0.0,0.0166112956810631,0.0033222591362126,0.0033222591362126,0.0,0.0,0.0,0.0,,,0.0398671096345515,0.0,0.0,20.567692209276256
margo,-14.95,147.92,0.0142857142857143,0.0404761904761905,0.35952380952381,,0.1,0.0,0.0738095238095238,0.0547619047619048,0.0261904761904762,0.0047619047619047,,0.0119047619047619,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0238095238095238,0.0071428571428571,0.0,0.0,0.0023809523809523,0.133333333333333,0.0071428571428571,,0.030952380952381,,0.0,0.0023809523809523,0.0071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0071428571428571,0.0,0.0,22.86982703609428
margo,-18.2,151.45,0.0068259385665529,0.0136518771331058,0.392491467576792,,0.0921501706484642,0.0,0.0648464163822526,0.0443686006825939,0.0409556313993174,0.0238907849829352,,0.0238907849829352,0.0,0.0,0.0,0.0614334470989761,0.0034129692832764,0.0034129692832764,0.0238907849829352,0.0034129692832764,0.0034129692832764,0.0,0.0102389078498294,0.102389078498294,0.0068259385665529,,0.0238907849829352,,0.0,0.0136518771331058,0.0102389078498294,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0136518771331058,0.0,0.0,22.17791396554478
margo,-13.52,146.88,0.017156862745098,0.0073529411764705,0.428921568627451,,0.120098039215686,0.0,0.0514705882352941,0.0318627450980392,0.0269607843137255,0.0122549019607843,,0.0073529411764705,0.0,0.0,0.0024509803921568,0.0514705882352941,0.0,0.0024509803921568,0.0490196078431373,0.0024509803921568,0.0049019607843137,0.0,0.0049019607843137,0.102941176470588,0.0122549019607843,,0.0294117647058824,,0.0,0.0122549019607843,0.0024509803921568,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0073529411764705,0.0,0.0,22.968059522350167
margo,-12.87,146.2,0.0087719298245614,0.0087719298245614,0.447368421052632,,0.14327485380117,0.0,0.0292397660818713,0.0,0.0087719298245614,0.0,,0.0029239766081871,0.0,0.0,0.0,0.0701754385964912,0.0,0.0,0.0321637426900585,0.0,0.0,0.0,0.0,0.166666666666667,0.0380116959064327,,0.0263157894736842,,0.0,0.0029239766081871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0058479532163742,0.0,0.0,23.08957461502496
margo,1.016666667,160.4833333,0.0009523809523809,0.0247619047619048,0.226666666666667,,0.0523809523809524,0.0,0.111428571428571,0.0619047619047619,0.0057142857142857,0.0,,0.0066666666666666,0.0,0.0,0.0047619047619047,0.153333333333333,0.0180952380952381,0.0,0.0923809523809524,0.0,0.0085714285714285,0.0,0.0038095238095238,0.16952380952381,0.0,,0.0342857142857143,,0.0,0.0190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0057142857142857,0.0,0.0,25.514928402156823
margo,3.25,159.1833333,0.0,0.0199335548172757,0.12624584717608,,0.0631229235880399,0.0,0.0598006644518272,0.0681063122923588,0.0016611295681063,0.0016611295681063,,0.0,0.0,0.0,0.0,0.149501661129568,0.0166112956810631,0.0016611295681063,0.257475083056478,0.0,0.0066445182724252,0.0,0.0132890365448505,0.0946843853820598,0.0,,0.0631229235880399,,0.0,0.0498338870431894,0.0,0.0016611295681063,0.0,0.0,0.0,0.0,0.0,,,0.0049833887043189,0.0,0.0,25.919579621620812
margo,5.116666667,77.58333333,0.0099667774086378,0.0033222591362126,0.0830564784053156,,0.0332225913621263,0.0,0.0232558139534884,0.0099667774086378,0.156146179401993,0.0132890365448505,,0.0132890365448505,0.0,0.0,0.0033222591362126,0.245847176079734,0.0033222591362126,0.0199335548172757,0.053156146179402,0.0,0.0033222591362126,0.0,0.0066445182724252,0.20265780730897,0.0,,0.0963455149501661,,0.0,0.0033222591362126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0166112956810631,0.0,0.0,25.47335881659932
margo,3.083333333,76.25,0.0132450331125828,0.0,0.112582781456954,,0.033112582781457,0.0,0.0198675496688742,0.0165562913907285,0.0596026490066225,0.0033112582781457,,0.0033112582781457,0.0,0.0,0.0364238410596027,0.175496688741722,0.009933774834437,0.0298013245033113,0.132450331125828,0.0,0.0033112582781457,0.0,0.0033112582781457,0.122516556291391,0.0,,0.201986754966887,,0.0,0.0033112582781457,0.0033112582781457,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0132450331125828,0.0033112582781457,0.0,25.683394164873484
margo,-6.0,69.817,0.0198019801980198,0.0033003300330033,0.231023102310231,,0.0528052805280528,0.0,0.0264026402640264,0.0066006600660066,0.0627062706270627,0.0,,0.0198019801980198,0.0,0.0033003300330033,0.0594059405940594,0.0891089108910891,0.0033003300330033,0.0165016501650165,0.0594059405940594,0.0,0.0099009900990099,0.0,0.0,0.221122112211221,0.0,,0.0825082508250825,,0.0,0.0066006600660066,0.0099009900990099,0.0033003300330033,0.0,0.0,0.0,0.0,0.0,,,0.0132013201320132,0.0,0.0,25.214480063098552
margo,-6.266666667,63.43333333,0.01,0.0366666666666667,0.2,,0.1,0.0033333333333333,0.05,0.03,0.03,0.0,,0.0066666666666666,0.0,0.0,0.04,0.156666666666667,0.0033333333333333,0.02,0.0466666666666667,0.0,0.0066666666666666,0.0,0.0133333333333333,0.0866666666666667,0.0,,0.13,,0.0,0.0133333333333333,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0066666666666666,0.0,0.0,24.83822408430376
margo,-27.283,74.867,0.0264900662251656,0.0132450331125828,0.367549668874172,,0.0728476821192053,0.0,0.0397350993377483,0.0397350993377483,0.0463576158940397,0.0066225165562913,,0.0165562913907285,0.0,0.0,0.0066225165562913,0.0,0.0,0.0,0.0,0.0728476821192053,0.0066225165562913,0.009933774834437,0.0397350993377483,0.0860927152317881,0.115894039735099,,0.0,,0.0,0.0,0.0231788079470199,0.0,0.0033112582781457,0.0,0.0,0.0,0.0,,,0.0066225165562913,0.0,0.0,18.400408783483396
margo,-22.73333333,112.5833333,0.0033557046979865,0.0,0.174496644295302,,0.0268456375838926,0.0,0.0369127516778524,0.0,0.0201342281879195,0.023489932885906,,0.0033557046979865,0.0,0.0067114093959731,0.0201342281879195,0.0570469798657718,0.0,0.0,0.0201342281879195,0.348993288590604,0.0,0.0,0.0033557046979865,0.184563758389262,0.0201342281879195,,0.0134228187919463,,0.0,0.0033557046979865,0.0,0.0,0.0033557046979865,0.0,0.0,0.0,0.0,,,0.0302013422818792,0.0,0.0,22.718931146556216
margo,-33.3765,161.6125,0.0148305084745763,0.0,0.0529661016949153,,0.0042372881355932,0.0,0.0,0.0211864406779661,0.103813559322034,0.0423728813559322,,0.0021186440677966,0.220338983050847,0.0042372881355932,0.108050847457627,0.0783898305084746,0.0021186440677966,0.0,0.0,0.233050847457627,0.010593220338983,0.0021186440677966,0.010593220338983,0.0550847457627119,0.0233050847457627,,0.0021186440677966,,0.0,0.0,0.0,0.0,0.0,0.0063559322033898,0.0,0.0,0.0,,,0.0021186440677966,0.0,0.0,16.757944008777702
margo,-33.53,166.53,0.0095785440613026,0.0,0.0268199233716475,,0.0019157088122605,0.0,0.0076628352490421,0.0134099616858238,0.132183908045977,0.0593869731800766,,0.0057471264367816,0.0,0.0057471264367816,0.369731800766284,0.0114942528735632,0.0,0.0,0.0,0.268199233716475,0.0191570881226054,0.003831417624521,0.003831417624521,0.0153256704980843,0.0325670498084291,,0.0,,0.0,0.0,0.0,0.0019157088122605,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.931724540454042
margo,35.55,-1.57,0.004,0.0,0.021,,0.0,0.0,0.0,0.0,0.074,0.0,,0.0,0.099,0.0,0.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.037,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,35.55,-1.57,0.0,0.0,0.008,,0.0,0.0,0.0,0.0,0.096,0.0,,0.0,0.073,0.0,0.781,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.012,0.019,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,35.55,-1.57,0.005,0.0,0.005,,0.0,0.0,0.0,0.0,0.18,0.0,,0.0,0.093,0.0,0.656,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,0.049,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,35.55,-1.57,0.004,0.0,0.012,,0.0,0.0,0.0,0.0,0.144,0.0,,0.0,0.078,0.0,0.687,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.008,0.045,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,35.55,-1.57,0.011,0.0,0.022,,0.0,0.0,0.0,0.0,0.136,0.0,,0.0,0.107,0.0,0.684,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.015,0.018,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,35.55,-1.57,0.004,0.0,0.014,,0.0,0.0,0.0,0.0,0.166,0.0,,0.0,0.04,0.0,0.69,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.018,0.061,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,35.55,-1.57,0.003,0.0,0.0,,0.0,0.0,0.006,0.0,0.24,0.0,,0.003,0.063,0.0,0.565,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.015,0.051,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,40.35,11.43,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,0.05,0.0,0.22,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.376244719675515
margo,40.35,11.43,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.23,0.0,,0.0,0.07,0.0,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.24,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.376244719675515
margo,40.35,11.43,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.19,0.0,,0.0,0.16,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.34,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.376244719675515
margo,41.95,5.93,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.45933014354067,0.0,,0.0,0.239234449760766,0.0,0.0430622009569378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.15311004784689,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.50218249211757
margo,41.95,5.93,0.0,0.0,0.0114285714285714,,0.0,0.0,0.0,0.0,0.445714285714286,0.0,,0.0,0.297142857142857,0.0,0.102857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857142857142857,0.0571428571428571,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.50218249211757
margo,41.95,5.93,0.0,0.0,0.0076628352490421,,0.0,0.0,0.0,0.0,0.386973180076628,0.0,,0.0,0.32183908045977,0.0,0.0613026819923372,0.0,0.0,0.0,0.0,0.0076628352490421,0.0,0.0,0.0919540229885057,0.114942528735632,0.003831417624521,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.50218249211757
margo,34.97,23.75,0.0,0.0,0.266331658291457,,0.0,0.0,0.0,0.0,0.130653266331658,0.0,,0.0050251256281407,0.0351758793969849,0.0,0.296482412060302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100502512562814,0.0954773869346734,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.323099825369294
margo,34.97,23.75,0.0,0.0,0.308695652173913,,0.0,0.0,0.0,0.0,0.143478260869565,0.0,,0.0,0.0260869565217391,0.0,0.247826086956522,0.0,0.0,0.0,0.0,0.0043478260869565,0.0,0.0,0.0956521739130435,0.143478260869565,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.323099825369294
margo,34.97,23.75,0.0,0.0,0.333333333333333,,0.0,0.0,0.0092592592592592,0.0,0.087962962962963,0.0,,0.0,0.037037037037037,0.0,0.328703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740740740740741,0.0972222222222222,0.0,,0.0,,0.0046296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,16.323099825369294
margo,36.143,-2.621,0.0060422960725075,0.0,0.0151057401812689,,0.0,0.0,0.0,0.0,0.123867069486405,0.0,,0.0,0.0332326283987915,0.0211480362537764,0.737160120845921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151057401812689,0.0422960725075529,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,36.143,-2.621,0.0,0.0,0.0278481012658228,,0.0,0.0,0.0,0.0,0.113924050632911,0.0,,0.0,0.0405063291139241,0.0075949367088607,0.739240506329114,0.0,0.0,0.0,0.0,0.0050632911392405,0.0,0.0,0.0075949367088607,0.0430379746835443,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,36.143,-2.621,0.0024213075060532,0.0,0.0,,0.0,0.0,0.0,0.0024213075060532,0.0847457627118644,0.0,,0.0,0.0460048426150121,0.0169491525423729,0.765133171912833,0.0,0.0,0.0,0.0,0.0072639225181598,0.0,0.0,0.0169491525423729,0.0460048426150121,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,36.143,-2.621,0.0,0.0,0.0320197044334975,,0.0,0.0,0.0,0.0,0.179802955665025,0.0,,0.0,0.0591133004926108,0.0073891625615763,0.677339901477832,0.0,0.0,0.0,0.0,0.0049261083743842,0.0,0.0,0.0147783251231527,0.0221674876847291,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,36.143,-2.621,0.0033003300330033,0.0,0.0099009900990099,,0.0,0.0,0.0,0.0033003300330033,0.231023102310231,0.0,,0.0,0.0792079207920792,0.0066006600660066,0.594059405940594,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.0,0.0099009900990099,0.0495049504950495,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,36.143,-2.621,0.0015432098765432,0.0,0.007716049382716,,0.0,0.0,0.0,0.0,0.185185185185185,0.0015432098765432,,0.0,0.037037037037037,0.0092592592592592,0.657407407407407,0.0,0.0,0.0,0.0,0.0123456790123457,0.0,0.0,0.0169753086419753,0.0478395061728395,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,36.143,-2.621,0.0,0.0,0.0163551401869159,,0.0,0.0,0.0,0.0,0.214953271028037,0.0,,0.0,0.0163551401869159,0.014018691588785,0.670560747663551,0.0,0.0,0.0,0.0,0.0116822429906542,0.0,0.0,0.0093457943925233,0.0373831775700935,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,39.41,13.34,0.0,0.0,0.128342245989305,,0.0,0.0,0.0,0.0,0.368983957219251,0.0,,0.0,0.0481283422459893,0.0106951871657754,0.197860962566845,0.0106951871657754,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0641711229946524,0.165775401069519,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.903539151226221
margo,39.41,13.34,0.0,0.0,0.0906148867313916,,0.0,0.0,0.0,0.0,0.427184466019417,0.0,,0.0,0.0194174757281553,0.0097087378640776,0.27831715210356,0.0064724919093851,0.0,0.0,0.0,0.0032362459546925,0.0,0.0,0.0226537216828479,0.142394822006473,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.903539151226221
margo,38.49,14.3,0.0,0.002016129032258,0.0,,0.0,0.0,0.0,0.002016129032258,0.221774193548387,0.0,,0.002016129032258,0.0584677419354839,0.0100806451612903,0.314516129032258,0.0080645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.11491935483871,0.11491935483871,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.002016129032258,0.0,0.0,
margo,38.49,14.3,0.0,0.0045558086560364,0.0,,0.0,0.0,0.0,0.0,0.302961275626424,0.0,,0.0045558086560364,0.0478359908883827,0.0068337129840546,0.302961275626424,0.0,0.0,0.0,0.0,0.0045558086560364,0.0,0.0,0.0523917995444191,0.109339407744875,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,38.49,14.3,0.0,0.0094850948509485,0.0,,0.0,0.0,0.0,0.0,0.25609756097561,0.0,,0.0,0.0758807588075881,0.0094850948509485,0.230352303523035,0.0040650406504065,0.0,0.0,0.0,0.0,0.0,0.0,0.0826558265582656,0.193766937669377,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,38.49,14.3,0.0018181818181818,0.0018181818181818,0.0,,0.0,0.0,0.0,0.0018181818181818,0.283636363636364,0.0,,0.0072727272727272,0.0290909090909091,0.0072727272727272,0.238181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527272727272727,0.210909090909091,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,38.49,14.3,0.0,0.0131578947368421,0.0,,0.0,0.0,0.0,0.0,0.231203007518797,0.0,,0.0,0.0413533834586466,0.0150375939849624,0.178571428571429,0.0018796992481203,0.0,0.0,0.0,0.0018796992481203,0.0,0.0,0.129699248120301,0.229323308270677,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,38.49,14.3,0.0,0.005,0.0,,0.0,0.0,0.0,0.0025,0.2525,0.0,,0.0025,0.0575,0.0025,0.205,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0725,0.175,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,38.49,14.3,0.0,0.0073260073260073,0.0,,0.0,0.0,0.0,0.0,0.302197802197802,0.0,,0.0,0.0494505494505495,0.0128205128205128,0.269230769230769,0.0036630036630036,0.0,0.0,0.0,0.0,0.0,0.0,0.0494505494505495,0.201465201465201,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,38.49,14.3,0.0,0.0083752093802345,0.0,,0.0,0.0,0.0,0.0,0.350083752093802,0.0,,0.0,0.0268006700167504,0.0083752093802345,0.358458961474037,0.0,0.0,0.0,0.0,0.0033500837520938,0.0,0.0,0.0184254606365159,0.144053601340034,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
margo,40.33,13.21,0.0,0.0023419203747072,0.19672131147541,,0.0,0.0,0.0,0.0,0.187353629976581,0.0,,0.0,0.0515222482435597,0.0210772833723653,0.243559718969555,0.0023419203747072,0.0,0.0,0.0,0.0023419203747072,0.0,0.0,0.0749414519906323,0.210772833723653,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0070257611241217,0.0,0.0,13.680188174522902
margo,40.33,13.21,0.0,0.0038610038610038,0.212355212355212,,0.0,0.0,0.0,0.0,0.250965250965251,0.0,,0.0,0.0694980694980695,0.0193050193050193,0.250965250965251,0.0,0.0,0.0,0.0,0.0038610038610038,0.0,0.0,0.0231660231660232,0.162162162162162,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038610038610038,0.0,0.0,13.680188174522902
margo,40.33,13.21,0.0,0.0022421524663677,0.170403587443946,,0.0,0.0,0.0,0.0022421524663677,0.168161434977579,0.0,,0.0,0.0358744394618834,0.0112107623318386,0.443946188340807,0.0,0.0,0.0,0.0,0.0044843049327354,0.0,0.0,0.0134529147982063,0.147982062780269,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.680188174522902
margo,40.33,13.21,0.0,0.0,0.106382978723404,,0.0,0.0,0.0,0.0,0.194528875379939,0.0,,0.0,0.0243161094224924,0.0182370820668693,0.516717325227964,0.0,0.0,0.0,0.0,0.0060790273556231,0.0,0.0,0.0,0.130699088145897,0.0030395136778115,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.680188174522902
