Event,Latitude,Longitude,Elevation,Depth sed,Species,Absolute Abundance
V21-146,37.683,163.03,-3968,0.7,T. sacculifer,
V21-146,37.683,163.03,-3968,0.7,S. dehiscens,
V21-146,37.683,163.03,-3968,0.7,G. siphonifera,
V21-146,37.683,163.03,-3968,0.7,G. calida,
V21-146,37.683,163.03,-3968,0.7,G. bulloides,
V21-146,37.683,163.03,-3968,0.7,G. falconensis,
V21-146,37.683,163.03,-3968,0.7,B. digitata,
V21-146,37.683,163.03,-3968,0.7,G. rubescens,
V21-146,37.683,163.03,-3968,0.7,T. quinqueloba,
V21-146,37.683,163.03,-3968,0.7,N. pachyderma,
V21-146,37.683,163.03,-3968,0.7,N. incompta,
V21-146,37.683,163.03,-3968,0.7,N. dutertrei,
V21-146,37.683,163.03,-3968,0.7,G. conglomerata,
V21-146,37.683,163.03,-3968,0.7,G. hexagonus,
V21-146,37.683,163.03,-3968,0.7,P. obliquiloculata,
V21-146,37.683,163.03,-3968,0.7,G. inflata,
V21-146,37.683,163.03,-3968,0.7,G. crassaformis,
V21-146,37.683,163.03,-3968,0.7,G. hirsuta,
V21-146,37.683,163.03,-3968,0.7,G. scitula,
V21-146,37.683,163.03,-3968,0.7,G. glutinata,
V21-146,37.683,163.03,-3968,0.7,G. truncatulinoides,
V21-30,-1.217,-89.68,-617,2.5,O. universa,
V21-30,-1.217,-89.68,-617,2.5,G. conglobatus,
V21-30,-1.217,-89.68,-617,2.5,G. ruber albus,
V21-30,-1.217,-89.68,-617,2.5,G. tenellus,
V21-30,-1.217,-89.68,-617,2.5,T. sacculifer,
V21-30,-1.217,-89.68,-617,2.5,S. dehiscens,
V21-30,-1.217,-89.68,-617,2.5,G. siphonifera,
V21-30,-1.217,-89.68,-617,2.5,G. calida,
V21-30,-1.217,-89.68,-617,2.5,G. bulloides,
V21-30,-1.217,-89.68,-617,2.5,G. falconensis,
V21-30,-1.217,-89.68,-617,2.5,B. digitata,
V21-30,-1.217,-89.68,-617,2.5,G. rubescens,
V21-30,-1.217,-89.68,-617,2.5,T. quinqueloba,
V21-30,-1.217,-89.68,-617,2.5,N. pachyderma,
V21-30,-1.217,-89.68,-617,2.5,N. incompta,
V21-30,-1.217,-89.68,-617,2.5,N. dutertrei,
V21-30,-1.217,-89.68,-617,2.5,G. conglomerata,
V21-30,-1.217,-89.68,-617,2.5,G. hexagonus,
V21-30,-1.217,-89.68,-617,2.5,P. obliquiloculata,
V21-30,-1.217,-89.68,-617,2.5,G. inflata,
V21-30,-1.217,-89.68,-617,2.5,G. crassaformis,
V21-30,-1.217,-89.68,-617,2.5,G. hirsuta,
V21-30,-1.217,-89.68,-617,2.5,G. scitula,
V21-30,-1.217,-89.68,-617,2.5,G. glutinata,
V21-30,-1.217,-89.68,-617,2.5,G. truncatulinoides,
V21-33,-3.8,-92.08,-3726,0.45,O. universa,
V21-33,-3.8,-92.08,-3726,0.45,G. conglobatus,
V21-33,-3.8,-92.08,-3726,0.45,G. ruber albus,
V21-33,-3.8,-92.08,-3726,0.45,G. tenellus,
V21-33,-3.8,-92.08,-3726,0.45,T. sacculifer,
V21-33,-3.8,-92.08,-3726,0.45,S. dehiscens,
V21-33,-3.8,-92.08,-3726,0.45,G. siphonifera,
V21-33,-3.8,-92.08,-3726,0.45,G. calida,
V21-33,-3.8,-92.08,-3726,0.45,G. bulloides,
V21-33,-3.8,-92.08,-3726,0.45,G. falconensis,
V21-33,-3.8,-92.08,-3726,0.45,B. digitata,
V21-33,-3.8,-92.08,-3726,0.45,G. rubescens,
V21-33,-3.8,-92.08,-3726,0.45,T. quinqueloba,
V21-33,-3.8,-92.08,-3726,0.45,N. pachyderma,
V21-33,-3.8,-92.08,-3726,0.45,N. incompta,
V21-33,-3.8,-92.08,-3726,0.45,N. dutertrei,
V21-33,-3.8,-92.08,-3726,0.45,G. conglomerata,
V21-33,-3.8,-92.08,-3726,0.45,G. hexagonus,
V21-33,-3.8,-92.08,-3726,0.45,P. obliquiloculata,
V21-33,-3.8,-92.08,-3726,0.45,G. inflata,
V21-33,-3.8,-92.08,-3726,0.45,G. crassaformis,
V21-33,-3.8,-92.08,-3726,0.45,G. hirsuta,
V21-33,-3.8,-92.08,-3726,0.45,G. scitula,
V21-33,-3.8,-92.08,-3726,0.45,G. glutinata,
V21-33,-3.8,-92.08,-3726,0.45,G. truncatulinoides,
V22-168,-17.47,-5.183,-4625,0.31,O. universa,
V22-168,-17.47,-5.183,-4625,0.31,G. conglobatus,
V22-168,-17.47,-5.183,-4625,0.31,G. ruber albus,
V22-168,-17.47,-5.183,-4625,0.31,G. tenellus,
V22-168,-17.47,-5.183,-4625,0.31,T. sacculifer,
V22-168,-17.47,-5.183,-4625,0.31,S. dehiscens,
V22-168,-17.47,-5.183,-4625,0.31,G. siphonifera,
V22-168,-17.47,-5.183,-4625,0.31,G. calida,
V22-168,-17.47,-5.183,-4625,0.31,G. bulloides,
V22-168,-17.47,-5.183,-4625,0.31,G. falconensis,
V22-168,-17.47,-5.183,-4625,0.31,B. digitata,
V22-168,-17.47,-5.183,-4625,0.31,G. rubescens,
V22-168,-17.47,-5.183,-4625,0.31,T. quinqueloba,
V22-168,-17.47,-5.183,-4625,0.31,N. pachyderma,
V22-168,-17.47,-5.183,-4625,0.31,N. incompta,
V22-168,-17.47,-5.183,-4625,0.31,N. dutertrei,
V22-168,-17.47,-5.183,-4625,0.31,G. conglomerata,
V22-168,-17.47,-5.183,-4625,0.31,G. hexagonus,
V22-168,-17.47,-5.183,-4625,0.31,P. obliquiloculata,
V22-168,-17.47,-5.183,-4625,0.31,G. inflata,
V22-168,-17.47,-5.183,-4625,0.31,G. crassaformis,
V22-168,-17.47,-5.183,-4625,0.31,G. hirsuta,
V22-168,-17.47,-5.183,-4625,0.31,G. scitula,
V22-168,-17.47,-5.183,-4625,0.31,G. glutinata,
V22-168,-17.47,-5.183,-4625,0.31,G. truncatulinoides,
V22-171,-13.1,-9.333,-4155,0.2,O. universa,
V22-171,-13.1,-9.333,-4155,0.2,G. conglobatus,
V22-171,-13.1,-9.333,-4155,0.2,G. ruber albus,
V22-171,-13.1,-9.333,-4155,0.2,G. tenellus,
V22-171,-13.1,-9.333,-4155,0.2,T. sacculifer,
V22-171,-13.1,-9.333,-4155,0.2,S. dehiscens,
V22-171,-13.1,-9.333,-4155,0.2,G. siphonifera,
V22-171,-13.1,-9.333,-4155,0.2,G. calida,
V22-171,-13.1,-9.333,-4155,0.2,G. bulloides,
V22-171,-13.1,-9.333,-4155,0.2,G. falconensis,
V22-171,-13.1,-9.333,-4155,0.2,B. digitata,
V22-171,-13.1,-9.333,-4155,0.2,G. rubescens,
V22-171,-13.1,-9.333,-4155,0.2,T. quinqueloba,
V22-171,-13.1,-9.333,-4155,0.2,N. pachyderma,
V22-171,-13.1,-9.333,-4155,0.2,N. incompta,
V22-171,-13.1,-9.333,-4155,0.2,N. dutertrei,
V22-171,-13.1,-9.333,-4155,0.2,G. conglomerata,
V22-171,-13.1,-9.333,-4155,0.2,G. hexagonus,
V22-171,-13.1,-9.333,-4155,0.2,P. obliquiloculata,
V22-171,-13.1,-9.333,-4155,0.2,G. inflata,
V22-171,-13.1,-9.333,-4155,0.2,G. crassaformis,
V22-171,-13.1,-9.333,-4155,0.2,G. hirsuta,
V22-171,-13.1,-9.333,-4155,0.2,G. scitula,
V22-171,-13.1,-9.333,-4155,0.2,G. glutinata,
V22-171,-13.1,-9.333,-4155,0.2,G. truncatulinoides,
V22-171,-13.1,-9.333,-4155,0.2,O. universa,
V22-171,-13.1,-9.333,-4155,0.2,G. conglobatus,
V22-171,-13.1,-9.333,-4155,0.2,G. ruber albus,
V22-171,-13.1,-9.333,-4155,0.2,G. tenellus,
V22-171,-13.1,-9.333,-4155,0.2,T. sacculifer,
V22-171,-13.1,-9.333,-4155,0.2,S. dehiscens,
V22-171,-13.1,-9.333,-4155,0.2,G. siphonifera,
V22-171,-13.1,-9.333,-4155,0.2,G. calida,
V22-171,-13.1,-9.333,-4155,0.2,G. bulloides,
V22-171,-13.1,-9.333,-4155,0.2,G. falconensis,
V22-171,-13.1,-9.333,-4155,0.2,B. digitata,
V22-171,-13.1,-9.333,-4155,0.2,G. rubescens,
V22-171,-13.1,-9.333,-4155,0.2,T. quinqueloba,
V22-171,-13.1,-9.333,-4155,0.2,N. pachyderma,
V22-171,-13.1,-9.333,-4155,0.2,N. incompta,
V22-171,-13.1,-9.333,-4155,0.2,N. dutertrei,
V22-171,-13.1,-9.333,-4155,0.2,G. conglomerata,
V22-171,-13.1,-9.333,-4155,0.2,G. hexagonus,
V22-171,-13.1,-9.333,-4155,0.2,P. obliquiloculata,
V22-171,-13.1,-9.333,-4155,0.2,G. inflata,
V22-171,-13.1,-9.333,-4155,0.2,G. crassaformis,
V22-171,-13.1,-9.333,-4155,0.2,G. hirsuta,
V22-171,-13.1,-9.333,-4155,0.2,G. scitula,
V22-171,-13.1,-9.333,-4155,0.2,G. glutinata,
V22-171,-13.1,-9.333,-4155,0.2,G. truncatulinoides,
V22-172,-12.67,-9.817,-4127,0.2,O. universa,
V22-172,-12.67,-9.817,-4127,0.2,G. conglobatus,
V22-172,-12.67,-9.817,-4127,0.2,G. ruber albus,
V22-172,-12.67,-9.817,-4127,0.2,G. tenellus,
V22-172,-12.67,-9.817,-4127,0.2,T. sacculifer,
V22-172,-12.67,-9.817,-4127,0.2,S. dehiscens,
V22-172,-12.67,-9.817,-4127,0.2,G. siphonifera,
V22-172,-12.67,-9.817,-4127,0.2,G. calida,
V22-172,-12.67,-9.817,-4127,0.2,G. bulloides,
V22-172,-12.67,-9.817,-4127,0.2,G. falconensis,
V22-172,-12.67,-9.817,-4127,0.2,B. digitata,
V22-172,-12.67,-9.817,-4127,0.2,G. rubescens,
V22-172,-12.67,-9.817,-4127,0.2,T. quinqueloba,
V22-172,-12.67,-9.817,-4127,0.2,N. pachyderma,
V22-172,-12.67,-9.817,-4127,0.2,N. incompta,
V22-172,-12.67,-9.817,-4127,0.2,N. dutertrei,
V22-172,-12.67,-9.817,-4127,0.2,G. conglomerata,
V22-172,-12.67,-9.817,-4127,0.2,G. hexagonus,
V22-172,-12.67,-9.817,-4127,0.2,P. obliquiloculata,
V22-172,-12.67,-9.817,-4127,0.2,G. inflata,
V22-172,-12.67,-9.817,-4127,0.2,G. crassaformis,
V22-172,-12.67,-9.817,-4127,0.2,G. hirsuta,
V22-172,-12.67,-9.817,-4127,0.2,G. scitula,
V22-172,-12.67,-9.817,-4127,0.2,G. glutinata,
V22-172,-12.67,-9.817,-4127,0.2,G. truncatulinoides,
V22-174,-10.07,-12.82,-2630,0.57,O. universa,
V22-174,-10.07,-12.82,-2630,0.57,G. conglobatus,
V22-174,-10.07,-12.82,-2630,0.57,G. ruber albus,
V22-174,-10.07,-12.82,-2630,0.57,G. tenellus,
V22-174,-10.07,-12.82,-2630,0.57,T. sacculifer,
V22-174,-10.07,-12.82,-2630,0.57,S. dehiscens,
V22-174,-10.07,-12.82,-2630,0.57,G. siphonifera,
V22-174,-10.07,-12.82,-2630,0.57,G. calida,
V22-174,-10.07,-12.82,-2630,0.57,G. bulloides,
V22-174,-10.07,-12.82,-2630,0.57,G. falconensis,
V22-174,-10.07,-12.82,-2630,0.57,B. digitata,
V22-174,-10.07,-12.82,-2630,0.57,G. rubescens,
V22-174,-10.07,-12.82,-2630,0.57,T. quinqueloba,
V22-174,-10.07,-12.82,-2630,0.57,N. pachyderma,
V22-174,-10.07,-12.82,-2630,0.57,N. incompta,
V22-174,-10.07,-12.82,-2630,0.57,N. dutertrei,
V22-174,-10.07,-12.82,-2630,0.57,G. conglomerata,
V22-174,-10.07,-12.82,-2630,0.57,G. hexagonus,
V22-174,-10.07,-12.82,-2630,0.57,P. obliquiloculata,
V22-174,-10.07,-12.82,-2630,0.57,G. inflata,
V22-174,-10.07,-12.82,-2630,0.57,G. crassaformis,
V22-174,-10.07,-12.82,-2630,0.57,G. hirsuta,
V22-174,-10.07,-12.82,-2630,0.57,G. scitula,
V22-174,-10.07,-12.82,-2630,0.57,G. glutinata,
V22-174,-10.07,-12.82,-2630,0.57,G. truncatulinoides,
V22-174,-10.07,-12.82,-2630,0.57,O. universa,
V22-174,-10.07,-12.82,-2630,0.57,G. conglobatus,
V22-174,-10.07,-12.82,-2630,0.57,G. ruber albus,
V22-174,-10.07,-12.82,-2630,0.57,G. tenellus,
V22-174,-10.07,-12.82,-2630,0.57,T. sacculifer,
V22-174,-10.07,-12.82,-2630,0.57,S. dehiscens,
V22-174,-10.07,-12.82,-2630,0.57,G. siphonifera,
V22-174,-10.07,-12.82,-2630,0.57,G. calida,
V22-174,-10.07,-12.82,-2630,0.57,G. bulloides,
V22-174,-10.07,-12.82,-2630,0.57,G. falconensis,
V22-174,-10.07,-12.82,-2630,0.57,B. digitata,
V22-174,-10.07,-12.82,-2630,0.57,G. rubescens,
V22-174,-10.07,-12.82,-2630,0.57,T. quinqueloba,
V22-174,-10.07,-12.82,-2630,0.57,N. pachyderma,
V22-174,-10.07,-12.82,-2630,0.57,N. incompta,
V22-174,-10.07,-12.82,-2630,0.57,N. dutertrei,
V22-174,-10.07,-12.82,-2630,0.57,G. conglomerata,
V22-174,-10.07,-12.82,-2630,0.57,G. hexagonus,
V22-174,-10.07,-12.82,-2630,0.57,P. obliquiloculata,
V22-174,-10.07,-12.82,-2630,0.57,G. inflata,
V22-174,-10.07,-12.82,-2630,0.57,G. crassaformis,
V22-174,-10.07,-12.82,-2630,0.57,G. hirsuta,
V22-174,-10.07,-12.82,-2630,0.57,G. scitula,
V22-174,-10.07,-12.82,-2630,0.57,G. glutinata,
V22-174,-10.07,-12.82,-2630,0.57,G. truncatulinoides,
V22-177,-7.75,-14.6,-3290,0.63,O. universa,
V22-177,-7.75,-14.6,-3290,0.63,G. conglobatus,
V22-177,-7.75,-14.6,-3290,0.63,G. ruber albus,
V22-177,-7.75,-14.6,-3290,0.63,G. tenellus,
V22-177,-7.75,-14.6,-3290,0.63,T. sacculifer,
V22-177,-7.75,-14.6,-3290,0.63,S. dehiscens,
V22-177,-7.75,-14.6,-3290,0.63,G. siphonifera,
V22-177,-7.75,-14.6,-3290,0.63,G. calida,
V22-177,-7.75,-14.6,-3290,0.63,G. bulloides,
V22-177,-7.75,-14.6,-3290,0.63,G. falconensis,
V22-177,-7.75,-14.6,-3290,0.63,B. digitata,
V22-177,-7.75,-14.6,-3290,0.63,G. rubescens,
V22-177,-7.75,-14.6,-3290,0.63,T. quinqueloba,
V22-177,-7.75,-14.6,-3290,0.63,N. pachyderma,
V22-177,-7.75,-14.6,-3290,0.63,N. incompta,
V22-177,-7.75,-14.6,-3290,0.63,N. dutertrei,
V22-177,-7.75,-14.6,-3290,0.63,G. conglomerata,
V22-177,-7.75,-14.6,-3290,0.63,G. hexagonus,
V22-177,-7.75,-14.6,-3290,0.63,P. obliquiloculata,
V22-177,-7.75,-14.6,-3290,0.63,G. inflata,
V22-177,-7.75,-14.6,-3290,0.63,G. crassaformis,
V22-177,-7.75,-14.6,-3290,0.63,G. hirsuta,
V22-177,-7.75,-14.6,-3290,0.63,G. scitula,
V22-177,-7.75,-14.6,-3290,0.63,G. glutinata,
V22-177,-7.75,-14.6,-3290,0.63,G. truncatulinoides,
V22-177,-7.75,-14.6,-3290,0.7,O. universa,
V22-177,-7.75,-14.6,-3290,0.7,G. conglobatus,
V22-177,-7.75,-14.6,-3290,0.7,G. ruber albus,
V22-177,-7.75,-14.6,-3290,0.7,G. tenellus,
V22-177,-7.75,-14.6,-3290,0.7,T. sacculifer,
V22-177,-7.75,-14.6,-3290,0.7,S. dehiscens,
V22-177,-7.75,-14.6,-3290,0.7,G. siphonifera,
V22-177,-7.75,-14.6,-3290,0.7,G. calida,
V22-177,-7.75,-14.6,-3290,0.7,G. bulloides,
V22-177,-7.75,-14.6,-3290,0.7,G. falconensis,
V22-177,-7.75,-14.6,-3290,0.7,B. digitata,
V22-177,-7.75,-14.6,-3290,0.7,G. rubescens,
V22-177,-7.75,-14.6,-3290,0.7,T. quinqueloba,
V22-177,-7.75,-14.6,-3290,0.7,N. pachyderma,
V22-177,-7.75,-14.6,-3290,0.7,N. incompta,
V22-177,-7.75,-14.6,-3290,0.7,N. dutertrei,
V22-177,-7.75,-14.6,-3290,0.7,G. conglomerata,
V22-177,-7.75,-14.6,-3290,0.7,G. hexagonus,
V22-177,-7.75,-14.6,-3290,0.7,P. obliquiloculata,
V22-177,-7.75,-14.6,-3290,0.7,G. inflata,
V22-177,-7.75,-14.6,-3290,0.7,G. crassaformis,
V22-177,-7.75,-14.6,-3290,0.7,G. hirsuta,
V22-177,-7.75,-14.6,-3290,0.7,G. scitula,
V22-177,-7.75,-14.6,-3290,0.7,G. glutinata,
V22-177,-7.75,-14.6,-3290,0.7,G. truncatulinoides,
V22-182,-0.533,-17.27,-3776,0.71,O. universa,
V22-182,-0.533,-17.27,-3776,0.71,G. conglobatus,
V22-182,-0.533,-17.27,-3776,0.71,G. ruber albus,
V22-182,-0.533,-17.27,-3776,0.71,G. tenellus,
V22-182,-0.533,-17.27,-3776,0.71,T. sacculifer,
V22-182,-0.533,-17.27,-3776,0.71,S. dehiscens,
V22-182,-0.533,-17.27,-3776,0.71,G. siphonifera,
V22-182,-0.533,-17.27,-3776,0.71,G. calida,
V22-182,-0.533,-17.27,-3776,0.71,G. bulloides,
V22-182,-0.533,-17.27,-3776,0.71,G. falconensis,
V22-182,-0.533,-17.27,-3776,0.71,B. digitata,
V22-182,-0.533,-17.27,-3776,0.71,G. rubescens,
V22-182,-0.533,-17.27,-3776,0.71,T. quinqueloba,
V22-182,-0.533,-17.27,-3776,0.71,N. pachyderma,
V22-182,-0.533,-17.27,-3776,0.71,N. incompta,
V22-182,-0.533,-17.27,-3776,0.71,N. dutertrei,
V22-182,-0.533,-17.27,-3776,0.71,G. conglomerata,
V22-182,-0.533,-17.27,-3776,0.71,G. hexagonus,
V22-182,-0.533,-17.27,-3776,0.71,P. obliquiloculata,
V22-182,-0.533,-17.27,-3776,0.71,G. inflata,
V22-182,-0.533,-17.27,-3776,0.71,G. crassaformis,
V22-182,-0.533,-17.27,-3776,0.71,G. hirsuta,
V22-182,-0.533,-17.27,-3776,0.71,G. scitula,
V22-182,-0.533,-17.27,-3776,0.71,G. glutinata,
V22-182,-0.533,-17.27,-3776,0.71,G. truncatulinoides,
V22-182,-0.533,-17.27,-3776,0.72,O. universa,
V22-182,-0.533,-17.27,-3776,0.72,G. conglobatus,
V22-182,-0.533,-17.27,-3776,0.72,G. ruber albus,
V22-182,-0.533,-17.27,-3776,0.72,G. tenellus,
V22-182,-0.533,-17.27,-3776,0.72,T. sacculifer,
V22-182,-0.533,-17.27,-3776,0.72,S. dehiscens,
V22-182,-0.533,-17.27,-3776,0.72,G. siphonifera,
V22-182,-0.533,-17.27,-3776,0.72,G. calida,
V22-182,-0.533,-17.27,-3776,0.72,G. bulloides,
V22-182,-0.533,-17.27,-3776,0.72,G. falconensis,
V22-182,-0.533,-17.27,-3776,0.72,B. digitata,
V22-182,-0.533,-17.27,-3776,0.72,G. rubescens,
V22-182,-0.533,-17.27,-3776,0.72,T. quinqueloba,
V22-182,-0.533,-17.27,-3776,0.72,N. pachyderma,
V22-182,-0.533,-17.27,-3776,0.72,N. incompta,
V22-182,-0.533,-17.27,-3776,0.72,N. dutertrei,
V22-182,-0.533,-17.27,-3776,0.72,G. conglomerata,
V22-182,-0.533,-17.27,-3776,0.72,G. hexagonus,
V22-182,-0.533,-17.27,-3776,0.72,P. obliquiloculata,
V22-182,-0.533,-17.27,-3776,0.72,G. inflata,
V22-182,-0.533,-17.27,-3776,0.72,G. crassaformis,
V22-182,-0.533,-17.27,-3776,0.72,G. hirsuta,
V22-182,-0.533,-17.27,-3776,0.72,G. scitula,
V22-182,-0.533,-17.27,-3776,0.72,G. glutinata,
V22-182,-0.533,-17.27,-3776,0.72,G. truncatulinoides,
V22-186,3.383,-20.12,-4471,0.3,O. universa,2
V22-186,3.383,-20.12,-4471,0.3,G. conglobatus,4
V22-186,3.383,-20.12,-4471,0.3,G. ruber albus,40
V22-186,3.383,-20.12,-4471,0.3,G. tenellus,0
V22-186,3.383,-20.12,-4471,0.3,T. sacculifer,95
V22-186,3.383,-20.12,-4471,0.3,S. dehiscens,0
V22-186,3.383,-20.12,-4471,0.3,G. siphonifera,6
V22-186,3.383,-20.12,-4471,0.3,G. calida,6
V22-186,3.383,-20.12,-4471,0.3,G. bulloides,0
V22-186,3.383,-20.12,-4471,0.3,G. falconensis,0
V22-186,3.383,-20.12,-4471,0.3,B. digitata,4
V22-186,3.383,-20.12,-4471,0.3,G. rubescens,4
V22-186,3.383,-20.12,-4471,0.3,T. quinqueloba,0
V22-186,3.383,-20.12,-4471,0.3,N. pachyderma,0
V22-186,3.383,-20.12,-4471,0.3,N. incompta,15
V22-186,3.383,-20.12,-4471,0.3,N. dutertrei,266
V22-186,3.383,-20.12,-4471,0.3,G. conglomerata,0
V22-186,3.383,-20.12,-4471,0.3,G. hexagonus,0
V22-186,3.383,-20.12,-4471,0.3,P. obliquiloculata,0
V22-186,3.383,-20.12,-4471,0.3,G. inflata,57
V22-186,3.383,-20.12,-4471,0.3,G. crassaformis,12
V22-186,3.383,-20.12,-4471,0.3,G. hirsuta,0
V22-186,3.383,-20.12,-4471,0.3,G. scitula,0
V22-186,3.383,-20.12,-4471,0.3,G. glutinata,0
V22-186,3.383,-20.12,-4471,0.3,G. truncatulinoides,4
V22-186,3.383,-20.12,-4471,0.3,O. universa,1
V22-186,3.383,-20.12,-4471,0.3,G. conglobatus,11
V22-186,3.383,-20.12,-4471,0.3,G. ruber albus,67
V22-186,3.383,-20.12,-4471,0.3,G. tenellus,0
V22-186,3.383,-20.12,-4471,0.3,T. sacculifer,129
V22-186,3.383,-20.12,-4471,0.3,S. dehiscens,0
V22-186,3.383,-20.12,-4471,0.3,G. siphonifera,19
V22-186,3.383,-20.12,-4471,0.3,G. calida,0
V22-186,3.383,-20.12,-4471,0.3,G. bulloides,0
V22-186,3.383,-20.12,-4471,0.3,G. falconensis,5
V22-186,3.383,-20.12,-4471,0.3,B. digitata,7
V22-186,3.383,-20.12,-4471,0.3,G. rubescens,0
V22-186,3.383,-20.12,-4471,0.3,T. quinqueloba,0
V22-186,3.383,-20.12,-4471,0.3,N. pachyderma,1
V22-186,3.383,-20.12,-4471,0.3,N. incompta,21
V22-186,3.383,-20.12,-4471,0.3,N. dutertrei,186
V22-186,3.383,-20.12,-4471,0.3,G. conglomerata,0
V22-186,3.383,-20.12,-4471,0.3,G. hexagonus,0
V22-186,3.383,-20.12,-4471,0.3,P. obliquiloculata,2
V22-186,3.383,-20.12,-4471,0.3,G. inflata,35
V22-186,3.383,-20.12,-4471,0.3,G. crassaformis,17
V22-186,3.383,-20.12,-4471,0.3,G. hirsuta,0
V22-186,3.383,-20.12,-4471,0.3,G. scitula,7
V22-186,3.383,-20.12,-4471,0.3,G. glutinata,0
V22-186,3.383,-20.12,-4471,0.3,G. truncatulinoides,5
V22-188,4.667,-20.92,-2600,0.3,O. universa,
V22-188,4.667,-20.92,-2600,0.3,G. conglobatus,
V22-188,4.667,-20.92,-2600,0.3,G. ruber albus,
V22-188,4.667,-20.92,-2600,0.3,G. tenellus,
V22-188,4.667,-20.92,-2600,0.3,T. sacculifer,
V22-188,4.667,-20.92,-2600,0.3,S. dehiscens,
V22-188,4.667,-20.92,-2600,0.3,G. siphonifera,
V22-188,4.667,-20.92,-2600,0.3,G. calida,
V22-188,4.667,-20.92,-2600,0.3,G. bulloides,
V22-188,4.667,-20.92,-2600,0.3,G. falconensis,
V22-188,4.667,-20.92,-2600,0.3,B. digitata,
V22-188,4.667,-20.92,-2600,0.3,G. rubescens,
V22-188,4.667,-20.92,-2600,0.3,T. quinqueloba,
V22-188,4.667,-20.92,-2600,0.3,N. pachyderma,
V22-188,4.667,-20.92,-2600,0.3,N. incompta,
V22-188,4.667,-20.92,-2600,0.3,N. dutertrei,
V22-188,4.667,-20.92,-2600,0.3,G. conglomerata,
V22-188,4.667,-20.92,-2600,0.3,G. hexagonus,
V22-188,4.667,-20.92,-2600,0.3,P. obliquiloculata,
V22-188,4.667,-20.92,-2600,0.3,G. inflata,
V22-188,4.667,-20.92,-2600,0.3,G. crassaformis,
V22-188,4.667,-20.92,-2600,0.3,G. hirsuta,
V22-188,4.667,-20.92,-2600,0.3,G. scitula,
V22-188,4.667,-20.92,-2600,0.3,G. glutinata,
V22-188,4.667,-20.92,-2600,0.3,G. truncatulinoides,
V22-188,4.667,-20.92,-2600,0.3,O. universa,
V22-188,4.667,-20.92,-2600,0.3,G. conglobatus,
V22-188,4.667,-20.92,-2600,0.3,G. ruber albus,
V22-188,4.667,-20.92,-2600,0.3,G. tenellus,
V22-188,4.667,-20.92,-2600,0.3,T. sacculifer,
V22-188,4.667,-20.92,-2600,0.3,S. dehiscens,
V22-188,4.667,-20.92,-2600,0.3,G. siphonifera,
V22-188,4.667,-20.92,-2600,0.3,G. calida,
V22-188,4.667,-20.92,-2600,0.3,G. bulloides,
V22-188,4.667,-20.92,-2600,0.3,G. falconensis,
V22-188,4.667,-20.92,-2600,0.3,B. digitata,
V22-188,4.667,-20.92,-2600,0.3,G. rubescens,
V22-188,4.667,-20.92,-2600,0.3,T. quinqueloba,
V22-188,4.667,-20.92,-2600,0.3,N. pachyderma,
V22-188,4.667,-20.92,-2600,0.3,N. incompta,
V22-188,4.667,-20.92,-2600,0.3,N. dutertrei,
V22-188,4.667,-20.92,-2600,0.3,G. conglomerata,
V22-188,4.667,-20.92,-2600,0.3,G. hexagonus,
V22-188,4.667,-20.92,-2600,0.3,P. obliquiloculata,
V22-188,4.667,-20.92,-2600,0.3,G. inflata,
V22-188,4.667,-20.92,-2600,0.3,G. crassaformis,
V22-188,4.667,-20.92,-2600,0.3,G. hirsuta,
V22-188,4.667,-20.92,-2600,0.3,G. scitula,
V22-188,4.667,-20.92,-2600,0.3,G. glutinata,
V22-188,4.667,-20.92,-2600,0.3,G. truncatulinoides,
V22-196,13.833,-18.97,-3728,0.7,O. universa,
V22-196,13.833,-18.97,-3728,0.7,G. conglobatus,
V22-196,13.833,-18.97,-3728,0.7,G. ruber albus,
V22-196,13.833,-18.97,-3728,0.7,G. tenellus,
V22-196,13.833,-18.97,-3728,0.7,T. sacculifer,
V22-196,13.833,-18.97,-3728,0.7,S. dehiscens,
V22-196,13.833,-18.97,-3728,0.7,G. siphonifera,
V22-196,13.833,-18.97,-3728,0.7,G. calida,
V22-196,13.833,-18.97,-3728,0.7,G. bulloides,
V22-196,13.833,-18.97,-3728,0.7,G. falconensis,
V22-196,13.833,-18.97,-3728,0.7,B. digitata,
V22-196,13.833,-18.97,-3728,0.7,G. rubescens,
V22-196,13.833,-18.97,-3728,0.7,T. quinqueloba,
V22-196,13.833,-18.97,-3728,0.7,N. pachyderma,
V22-196,13.833,-18.97,-3728,0.7,N. incompta,
V22-196,13.833,-18.97,-3728,0.7,N. dutertrei,
V22-196,13.833,-18.97,-3728,0.7,G. conglomerata,
V22-196,13.833,-18.97,-3728,0.7,G. hexagonus,
V22-196,13.833,-18.97,-3728,0.7,P. obliquiloculata,
V22-196,13.833,-18.97,-3728,0.7,G. inflata,
V22-196,13.833,-18.97,-3728,0.7,G. crassaformis,
V22-196,13.833,-18.97,-3728,0.7,G. hirsuta,
V22-196,13.833,-18.97,-3728,0.7,G. scitula,
V22-196,13.833,-18.97,-3728,0.7,G. glutinata,
V22-196,13.833,-18.97,-3728,0.7,G. truncatulinoides,
V22-197,14.167,-18.58,-3167,0.72,O. universa,9
V22-197,14.167,-18.58,-3167,0.72,G. conglobatus,0
