Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Absolute Abundance
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. hirsuta,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. scitula,13
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,D. anfracta,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. tumida,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. cultrata,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,C. nitida,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. glutinata,2
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. eastropacia,7
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,T. iota,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.58,G. uvula,
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,O. universa,67
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. conglobatus,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. ruber ruber,13
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. ruber albus,17
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. tenellus,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,T. sacculifer,5
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,S. dehiscens,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. adamsi,
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. siphonifera,2
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. calida,4
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. bulloides,245
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. falconensis,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,B. digitata,2
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. rubescens,4
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,T. humilis,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,T. quinqueloba,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,N. pachyderma,4
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,N. dutertrei,11
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,N. incompta,85
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. conglomerata,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. hexagonus,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,P. obliquiloculata,2
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. inflata,121
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. truncatulinoides,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. crassaformis,15
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. hirsuta,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. scitula,9
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,D. anfracta,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. tumida,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. cultrata,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,C. nitida,2
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. glutinata,2
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. eastropacia,8
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,T. iota,0
GeoB1008-3,,-6.5823,10.3186,-3124,South Atlantic,2.63,G. uvula,
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,O. universa,95
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. conglobatus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. ruber ruber,10
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. ruber albus,6
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. tenellus,2
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,T. sacculifer,8
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,S. dehiscens,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. adamsi,
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. siphonifera,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. calida,3
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. bulloides,172
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. falconensis,2
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,B. digitata,23
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. rubescens,4
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,T. humilis,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,T. quinqueloba,2
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,N. pachyderma,2
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,N. dutertrei,29
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,N. incompta,62
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. conglomerata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. hexagonus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,P. obliquiloculata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. inflata,187
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. truncatulinoides,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. crassaformis,11
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. hirsuta,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. scitula,55
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,D. anfracta,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. tumida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. cultrata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,C. nitida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. glutinata,10
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. eastropacia,21
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,T. iota,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.73,G. uvula,
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,O. universa,30
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. conglobatus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. ruber ruber,16
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. ruber albus,13
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. tenellus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,T. sacculifer,37
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,S. dehiscens,4
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. adamsi,
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. siphonifera,5
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. calida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. bulloides,26
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. falconensis,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,B. digitata,8
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. rubescens,3
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,T. humilis,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,T. quinqueloba,2
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,N. pachyderma,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,N. dutertrei,26
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,N. incompta,28
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. conglomerata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. hexagonus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,P. obliquiloculata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. inflata,115
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. truncatulinoides,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. crassaformis,5
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. hirsuta,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. scitula,6
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,D. anfracta,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. tumida,4
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. cultrata,8
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,C. nitida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. glutinata,15
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. eastropacia,7
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,T. iota,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.78,G. uvula,
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,O. universa,84
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. conglobatus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. ruber ruber,20
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. ruber albus,22
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. tenellus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,T. sacculifer,4
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,S. dehiscens,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. adamsi,
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. siphonifera,3
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. calida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. bulloides,32
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. falconensis,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,B. digitata,4
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. rubescens,1
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,T. humilis,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,T. quinqueloba,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,N. pachyderma,2
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,N. dutertrei,18
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,N. incompta,86
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. conglomerata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. hexagonus,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,P. obliquiloculata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. inflata,94
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. truncatulinoides,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. crassaformis,5
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. hirsuta,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. scitula,7
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,D. anfracta,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. tumida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. cultrata,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,C. nitida,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. glutinata,5
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. eastropacia,12
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,T. iota,0
GeoB1016-3,,-11.7705,11.6819,-3411,South Atlantic,0.88,G. uvula,
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,O. universa,4
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. conglobatus,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. ruber ruber,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. ruber albus,6
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. tenellus,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,T. sacculifer,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,S. dehiscens,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. adamsi,
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. siphonifera,1
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. calida,1
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. bulloides,138
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. falconensis,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,B. digitata,2
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. rubescens,3
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,T. humilis,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,T. quinqueloba,19
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,N. pachyderma,77
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,N. dutertrei,4
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,N. incompta,140
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. conglomerata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. hexagonus,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,P. obliquiloculata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. inflata,55
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. truncatulinoides,1
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. crassaformis,3
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. hirsuta,1
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. scitula,5
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,D. anfracta,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. tumida,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. cultrata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,C. nitida,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. glutinata,19
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. eastropacia,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,T. iota,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,0.93,G. uvula,
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,O. universa,27
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. conglobatus,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. ruber ruber,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. ruber albus,4
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. tenellus,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,T. sacculifer,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,S. dehiscens,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. adamsi,
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. siphonifera,4
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. calida,4
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. bulloides,188
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. falconensis,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,B. digitata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. rubescens,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,T. humilis,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,T. quinqueloba,8
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,N. pachyderma,87
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,N. dutertrei,7
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,N. incompta,214
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. conglomerata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. hexagonus,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,P. obliquiloculata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. inflata,59
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. truncatulinoides,3
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. crassaformis,1
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. hirsuta,1
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. scitula,8
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,D. anfracta,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. tumida,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. cultrata,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,C. nitida,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. glutinata,43
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. eastropacia,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,T. iota,0
GeoB1028-5,,-20.104,9.1858,-2209,South Atlantic,1.03,G. uvula,
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,O. universa,15
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. conglobatus,2
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. ruber ruber,5
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. ruber albus,19
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. tenellus,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,T. sacculifer,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,S. dehiscens,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. adamsi,
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. siphonifera,2
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. calida,5
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. bulloides,63
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. falconensis,5
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,B. digitata,6
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. rubescens,5
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,T. humilis,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,T. quinqueloba,17
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,N. pachyderma,27
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,N. dutertrei,18
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,N. incompta,119
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. conglomerata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. hexagonus,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,P. obliquiloculata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. inflata,77
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. truncatulinoides,8
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. crassaformis,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. hirsuta,2
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. scitula,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,D. anfracta,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. tumida,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. cultrata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,C. nitida,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. glutinata,34
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. eastropacia,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,T. iota,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.28,G. uvula,
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,O. universa,16
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. conglobatus,1
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. ruber ruber,4
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. ruber albus,13
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. tenellus,7
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,T. sacculifer,1
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,S. dehiscens,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. adamsi,
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. siphonifera,4
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. calida,20
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. bulloides,117
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. falconensis,4
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,B. digitata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. rubescens,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,T. humilis,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,T. quinqueloba,10
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,N. pachyderma,14
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,N. dutertrei,5
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,N. incompta,197
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. conglomerata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. hexagonus,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,P. obliquiloculata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. inflata,83
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. truncatulinoides,16
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. crassaformis,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. hirsuta,6
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. scitula,5
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,D. anfracta,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. tumida,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. cultrata,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,C. nitida,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. glutinata,29
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. eastropacia,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,T. iota,0
GeoB1031-4,,-21.88,7.1017,-3105,South Atlantic,0.33,G. uvula,
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,O. universa,12
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. conglobatus,3
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. ruber ruber,3
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. ruber albus,61
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. tenellus,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,T. sacculifer,93
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,S. dehiscens,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. adamsi,
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. siphonifera,14
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. calida,3
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. bulloides,17
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. falconensis,1
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,B. digitata,4
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. rubescens,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,T. humilis,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,T. quinqueloba,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,N. pachyderma,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,N. dutertrei,247
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,N. incompta,89
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. conglomerata,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,G. hexagonus,0
GeoB1101-5,,1.6583,-10.98,-4588,South Atlantic,0.33,P. obliquiloculata,28
