Campaign,Event,Latitude,Longitude,Date/Time,Elevation [m],Depth [m],T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Species,Relative Abundance
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,N. dutertrei,0.042
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,G. falconensis,0
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,G. glutinata,0.057
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,G. hirsuta,0
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,T. humilis,0
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,G. inflata,0
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,G. cultrata,0.026000000000000002
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,C. nitida,0
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,P. obliquiloculata,0.015
ANT-IV/1c,GIK16458-2,5.335,-22.055,22/10/1985,-3518,0.32,0,5.5,29.1,0,24.6,12.2,0.3,0.7,0.4,1.1,1.4,0,0,N. pachyderma,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. siphonifera,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. bulloides,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. cavernula,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. conglobatus,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. crassaformis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,S. dehiscens,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,B. digitata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,N. dutertrei,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. falconensis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. glutinata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. hirsuta,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,T. humilis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. inflata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,G. cultrata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,C. nitida,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,P. obliquiloculata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1.5,N. pachyderma,0.983
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. siphonifera,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. bulloides,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. cavernula,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. conglobatus,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. crassaformis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,S. dehiscens,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,B. digitata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,N. dutertrei,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. falconensis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. glutinata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. hirsuta,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,T. humilis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. inflata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,G. cultrata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,C. nitida,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,P. obliquiloculata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1.4,N. pachyderma,0.986
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. siphonifera,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. bulloides,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. cavernula,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. conglobatus,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. crassaformis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,S. dehiscens,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,B. digitata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,N. dutertrei,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. falconensis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. glutinata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. hirsuta,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,T. humilis,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. inflata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,G. cultrata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,C. nitida,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,P. obliquiloculata,0
ARK-II/4,PS1230-1,78.8553,-4.7812,16/08/1984,-1249,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.8,N. pachyderma,0.982
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. siphonifera,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. bulloides,0.002
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. cavernula,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. conglobatus,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. crassaformis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,S. dehiscens,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,B. digitata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,N. dutertrei,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. falconensis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. glutinata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. hirsuta,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,T. humilis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. inflata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,G. cultrata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,C. nitida,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,P. obliquiloculata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.67,0.4,0,0,0,0,0,0,0,0,0,0,0,2.9,N. pachyderma,0.9670000000000001
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. siphonifera,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. bulloides,0.013000000000000001
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. cavernula,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. conglobatus,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. crassaformis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,S. dehiscens,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,B. digitata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,N. dutertrei,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. falconensis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. glutinata,0.001
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. hirsuta,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,T. humilis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. inflata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,G. cultrata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,C. nitida,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,P. obliquiloculata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.73,0.4,0,0,0,0,0,0,0,0,0,0,0,3,N. pachyderma,0.9540000000000001
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. siphonifera,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. bulloides,0.015
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. cavernula,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. conglobatus,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. crassaformis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,S. dehiscens,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,B. digitata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,N. dutertrei,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. falconensis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. glutinata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. hirsuta,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,T. humilis,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. inflata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,G. cultrata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,C. nitida,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,P. obliquiloculata,0
ARK-IV/3,PS1533-3,82.0317,15.1908,16/08/1987,-2026,0.79,0,0,0,0,0,0,0,0,0,0,0,0,2.2,N. pachyderma,0.963
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. siphonifera,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. bulloides,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. cavernula,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. conglobatus,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. crassaformis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,S. dehiscens,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,B. digitata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,N. dutertrei,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. falconensis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. glutinata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. hirsuta,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,T. humilis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. inflata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,G. cultrata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,C. nitida,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,P. obliquiloculata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,2.9,0,0,0,0,0,0,0,0,0,0,0,0,2,N. pachyderma,0.98
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. siphonifera,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. bulloides,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. cavernula,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. conglobatus,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. crassaformis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,S. dehiscens,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,B. digitata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,N. dutertrei,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. falconensis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. glutinata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. hirsuta,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,T. humilis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. inflata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,G. cultrata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,C. nitida,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,P. obliquiloculata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.1,0,0,0,0,0,0,0,0,0,0,0,0,2.3,N. pachyderma,0.977
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. siphonifera,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. bulloides,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. cavernula,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. conglobatus,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. crassaformis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,S. dehiscens,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,B. digitata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,N. dutertrei,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. falconensis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. glutinata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. hirsuta,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,T. humilis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. inflata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,G. cultrata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,C. nitida,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,P. obliquiloculata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.7,N. pachyderma,0.983
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. siphonifera,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. bulloides,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. cavernula,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. conglobatus,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. crassaformis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,S. dehiscens,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,B. digitata,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,N. dutertrei,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. falconensis,0
ARK-IX/4,PS2446-4,82.3967,40.9083,19/08/1993,-2022,3.5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,G. glutinata,0
